event,event_date,location,bout,fighter1,fighter2,fighter1_key,fighter2_key,weightclass,method,scheduled_time_format,outcome,f1_height_cm,f1_weight_in_kg,f1_reach_in_cm,f1_age,f1_stance,f1_fights_before,f1_wins_before,f1_losses_before,f1_draws_before,f1_no_contests_before,f1_win_rate_before,f1_ko_tko_win_rate_before,f1_submission_win_rate_before,f1_decision_win_rate_before,f1_ko_tko_loss_rate_before,f1_submission_loss_rate_before,f1_decision_loss_rate_before,f1_slpm_before,f1_striking_accuracy_before,f1_sapm_before,f1_striking_defense_before,f1_td_avg_before,f1_td_accuracy_before,f1_td_defense_before,f1_sub_avg_before,f1_kd_avg_before,f1_kd_absorbed_avg_before,f1_ctrl_avg_before,f1_current_win_streak_before,f1_current_loss_streak_before,f1_recent_3_win_rate_before,f1_recent_5_win_rate_before,f1_days_since_last_fight,f2_height_cm,f2_weight_in_kg,f2_reach_in_cm,f2_age,f2_stance,f2_fights_before,f2_wins_before,f2_losses_before,f2_draws_before,f2_no_contests_before,f2_win_rate_before,f2_ko_tko_win_rate_before,f2_submission_win_rate_before,f2_decision_win_rate_before,f2_ko_tko_loss_rate_before,f2_submission_loss_rate_before,f2_decision_loss_rate_before,f2_slpm_before,f2_striking_accuracy_before,f2_sapm_before,f2_striking_defense_before,f2_td_avg_before,f2_td_accuracy_before,f2_td_defense_before,f2_sub_avg_before,f2_kd_avg_before,f2_kd_absorbed_avg_before,f2_ctrl_avg_before,f2_current_win_streak_before,f2_current_loss_streak_before,f2_recent_3_win_rate_before,f2_recent_5_win_rate_before,f2_days_since_last_fight,diff_height_cm,diff_weight_in_kg,diff_reach_in_cm,diff_age,diff_fights_before,diff_wins_before,diff_losses_before,diff_draws_before,diff_no_contests_before,diff_win_rate_before,diff_ko_tko_win_rate_before,diff_submission_win_rate_before,diff_decision_win_rate_before,diff_ko_tko_loss_rate_before,diff_submission_loss_rate_before,diff_decision_loss_rate_before,diff_slpm_before,diff_striking_accuracy_before,diff_sapm_before,diff_striking_defense_before,diff_td_avg_before,diff_td_accuracy_before,diff_td_defense_before,diff_sub_avg_before,diff_kd_avg_before,diff_kd_absorbed_avg_before,diff_ctrl_avg_before,diff_current_win_streak_before,diff_current_loss_streak_before,diff_recent_3_win_rate_before,diff_recent_5_win_rate_before,diff_days_since_last_fight
UFC Fight Night: Hermansson vs. Strickland,2022-02-05,"Las Vegas, Nevada, USA",Malcolm Gordon vs. Denys Bondar,malcolm gordon,denys bondar,malcolm gordon,denys bondar,Flyweight Bout,KO/TKO ,3 Rnd (5-5-5),1,170.18,56.7,180.34,31.718001368925393,Switch,3,1,2,0,0,0.3333333333333333,0.0,0.0,1.0,0.5,0.0,0.0,2.398042414355628,46.22641509433962,2.398042414355628,46.15384615384615,1.4681892332789561,18.181818181818183,0.0,0.0,0.0,0.7340946166394781,4.685970636215335,1,0,0.3333333333333333,0.3333333333333333,203.0,167.64,56.7,175.26,29.609856262833677,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,2.5400000000000205,0.0,5.0800000000000125,2.1081451060917153,3,1,2,0,0,0.3333333333333333,0.0,0.0,1.0,0.5,0.0,0.0,2.398042414355628,46.22641509433962,2.398042414355628,-53.84615384615385,1.4681892332789561,18.181818181818183,-100.0,0.0,0.0,0.7340946166394781,4.685970636215335,1,0,0.3333333333333333,0.3333333333333333,
UFC Fight Night: Hermansson vs. Strickland,2022-02-05,"Las Vegas, Nevada, USA",Jason Witt vs. Phil Rowe,jason witt,phil rowe,jason witt,phil rowe,Welterweight Bout,KO/TKO ,3 Rnd (5-5-5),0,177.8,77.11,177.8,35.24709103353867,Orthodox,4,2,2,0,0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,2.627422828427853,49.59349593495935,3.1012203876525484,50.0,6.460875807609476,45.45454545454545,100.0,1.292175161521895,0.6460875807609475,1.292175161521895,7.720746590093322,1,0,0.6666666666666666,0.5,189.0,190.5,77.11,203.2,31.55373032169747,Orthodox,2,1,1,0,0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,3.6139630390143735,49.162011173184354,3.7782340862422994,54.90196078431372,1.2320328542094456,33.33333333333333,50.0,0.0,0.6160164271047228,1.2320328542094456,3.6652977412731005,1,0,0.5,0.5,189.0,-12.699999999999989,0.0,-25.399999999999977,3.693360711841205,2,1,1,0,0,0.0,-1.0,0.0,0.5,1.0,0.0,-1.0,-0.9865402105865204,0.4314847617749962,-0.677013698589751,-4.901960784313722,5.22884295340003,12.121212121212125,50.0,1.292175161521895,0.030071153656224703,0.060142307312449406,4.055448848820221,0,0,0.16666666666666663,0.0,0.0
UFC Fight Night: Hermansson vs. Strickland,2022-02-05,"Las Vegas, Nevada, USA",Jailton Almeida vs. Danilo Marques,jailton almeida,danilo marques,jailton almeida,danilo marques,Light Heavyweight Bout,KO/TKO ,3 Rnd (5-5-5),1,190.5,102.06,200.66,30.614647501711158,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,198.12,92.99,195.58,36.11225188227242,Orthodox,3,2,1,0,0,0.6666666666666666,0.0,0.0,0.5,1.0,0.0,0.0,1.5624999999999998,79.71014492753623,1.8749999999999998,56.0,4.261363636363636,28.57142857142857,100.0,0.8522727272727273,0.0,0.0,9.63778409090909,0,1,0.6666666666666666,0.6666666666666666,224.0,-7.6200000000000045,9.070000000000007,5.079999999999984,-5.49760438056126,-3,-2,-1,0,0,-0.6666666666666666,0.0,0.0,-0.5,-1.0,0.0,0.0,-1.5624999999999998,-79.71014492753623,-1.8749999999999998,44.0,-4.261363636363636,-28.57142857142857,0.0,-0.8522727272727273,0.0,0.0,-9.63778409090909,0,-1,-0.6666666666666666,-0.6666666666666666,
UFC Fight Night: Hermansson vs. Strickland,2022-02-05,"Las Vegas, Nevada, USA",Alexis Davis vs. Julija Stoliarenko,alexis davis,julija stoliarenko,alexis davis,julija stoliarenko,Women's Bantamweight Bout,Decision - Unanimous ,3 Rnd (5-5-5),1,167.64,61.23,172.72,37.3388090349076,Orthodox,13,7,6,0,0,0.5384615384615384,0.0,0.0,0.8571428571428571,0.16666666666666666,0.0,0.6666666666666666,4.02406015037594,45.479265805574435,4.150375939849624,55.42635658914728,0.9924812030075187,44.0,27.272727272727266,0.8120300751879699,0.0,0.0,4.389473684210526,0,1,0.3333333333333333,0.2,238.0,170.18,56.7,167.64,28.829568788501028,Orthodox,3,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.3241820233170367,37.05035971223021,3.7006393380970293,49.84709480122325,0.33847311019180143,12.5,71.42857142857143,0.33847311019180143,0.0,0.0,1.3256863482512222,0,3,0.0,0.0,224.0,-2.5400000000000205,4.529999999999994,5.0800000000000125,8.50924024640657,10,7,3,0,0,0.5384615384615384,0.0,0.0,0.8571428571428571,0.16666666666666666,0.0,0.0,1.699878127058903,8.428906093344224,0.449736601752595,5.5792617879240325,0.6540080928157173,31.5,-44.155844155844164,0.47355696499616845,0.0,0.0,3.063787335959304,0,-2,0.3333333333333333,0.2,14.0
UFC Fight Night: Hermansson vs. Strickland,2022-02-05,"Las Vegas, Nevada, USA",Chidi Njokuani vs. Marc-Andre Barriault,chidi njokuani,marc-andre barriault,chidi njokuani,marc-andre barriault,Middleweight Bout,KO/TKO ,3 Rnd (5-5-5),1,190.5,77.11,203.2,33.097878165639976,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,185.42,83.91,187.96,31.964407939767284,Orthodox,6,2,3,0,1,0.4,0.5,0.0,0.5,0.0,0.0,1.0,5.804168305151396,46.06741573033708,4.942980731419583,56.89300411522634,0.3539127015336217,25.0,70.58823529411765,0.0,0.3539127015336217,0.0,1.8963822257176564,2,0,0.6666666666666666,0.4,154.0,5.0800000000000125,-6.799999999999997,15.23999999999998,1.133470225872692,-6,-2,-3,0,-1,-0.4,-0.5,0.0,-0.5,0.0,0.0,-1.0,-5.804168305151396,-46.06741573033708,-4.942980731419583,43.10699588477366,-0.3539127015336217,-25.0,29.411764705882348,0.0,-0.3539127015336217,0.0,-1.8963822257176564,-2,0,-0.6666666666666666,-0.4,
UFC Fight Night: Hermansson vs. Strickland,2022-02-05,"Las Vegas, Nevada, USA",Hakeem Dawodu vs. Michael Trizano,hakeem dawodu,michael trizano,hakeem dawodu,michael trizano,Featherweight Bout,Decision - Unanimous ,3 Rnd (5-5-5),1,172.72,65.77,185.42,30.598220396988363,Orthodox,7,5,2,0,0,0.7142857142857143,0.2,0.0,0.8,0.0,0.0,0.5,4.721603563474388,46.799116997792495,2.3942093541202674,62.147887323943664,0.0,0.0,67.5,0.0,0.16703786191536749,0.16703786191536749,1.0105790645879733,0,1,0.6666666666666666,0.8,238.0,180.34,65.77,180.34,30.099931553730322,Orthodox,4,3,1,0,0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,3.2221163012392755,53.48101265822785,2.364156339370829,58.94039735099338,0.2859866539561487,50.0,71.875,0.8579599618684461,0.0,0.0,2.421353670162059,1,0,0.6666666666666666,0.75,273.0,-7.6200000000000045,0.0,5.079999999999984,0.4982888432580417,3,2,1,0,0,-0.0357142857142857,0.2,0.0,-0.19999999999999996,0.0,0.0,0.5,1.4994872622351125,-6.681895660435352,0.030053014749438223,3.2074899729502846,-0.2859866539561487,-50.0,-4.375,-0.8579599618684461,0.16703786191536749,0.16703786191536749,-1.4107746055740857,-1,1,0.0,0.050000000000000044,-35.0
UFC Fight Night: Hermansson vs. Strickland,2022-02-05,"Las Vegas, Nevada, USA",Miles Johns vs. John Castaneda,miles johns,john castaneda,miles johns,john castaneda,Bantamweight Bout,Submission ,3 Rnd (5-5-5),0,170.18,61.23,172.72,27.854893908281998,Orthodox,4,3,1,0,0,0.75,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,0.0,3.755458515283843,51.80722891566265,2.052401746724891,77.88235294117646,0.3275109170305677,11.11111111111111,91.66666666666667,0.0,0.6550218340611355,0.3275109170305677,1.948689956331878,2,0,0.6666666666666666,0.75,182.0,167.64,61.23,180.34,30.135523613963038,Switch,2,1,1,0,0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,4.91554054054054,51.87165775401069,7.5,50.335570469798654,0.0,0.0,50.0,0.0,0.7601351351351351,0.0,0.19003378378378377,1,0,0.5,0.5,350.0,2.5400000000000205,0.0,-7.6200000000000045,-2.28062970568104,2,2,0,0,0,0.25,-0.33333333333333337,0.0,0.3333333333333333,1.0,0.0,-1.0,-1.1600820252566972,-0.06442883834804292,-5.447598253275109,27.54678247137781,0.3275109170305677,11.11111111111111,41.66666666666667,0.0,-0.10511330107399963,0.3275109170305677,1.7586561725480943,1,0,0.16666666666666663,0.25,-168.0
UFC Fight Night: Hermansson vs. Strickland,2022-02-05,"Las Vegas, Nevada, USA",Julian Erosa vs. Steven Peterson,julian erosa,steven peterson,julian erosa,steven peterson,Featherweight Bout,Decision - Split ,3 Rnd (5-5-5),1,185.42,65.77,187.96,32.51745379876797,Southpaw,9,4,5,0,0,0.4444444444444444,0.25,0.0,0.25,0.8,0.0,0.2,5.290266259275426,46.59746251441753,5.709297250109123,51.66297117516629,1.5713662156263641,53.333333333333336,58.33333333333333,0.9821038847664776,0.19642077695329552,1.178524661719773,2.0329550414666087,1,0,0.6666666666666666,0.6,154.0,177.8,65.77,177.8,31.690622861054074,Orthodox,6,3,3,0,0,0.5,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,1.0,4.244530770803517,36.926360725720386,5.324064608464527,56.381909547738694,1.8401144960130853,37.03703703703704,70.0,0.7360457984052341,0.18401144960130852,0.0,4.563483950112452,2,0,0.6666666666666666,0.6,238.0,7.619999999999976,0.0,10.159999999999997,0.8268309377138934,3,1,2,0,0,-0.05555555555555558,-0.08333333333333331,0.0,-0.41666666666666663,0.8,0.0,-0.8,1.0457354884719088,9.671101788697143,0.38523264164459636,-4.718938372572403,-0.26874828038672116,16.296296296296298,-11.666666666666671,0.2460580863612435,0.012409327351986993,1.178524661719773,-2.530528908645843,-1,0,0.0,0.0,-84.0
UFC Fight Night: Hermansson vs. Strickland,2022-02-05,"Las Vegas, Nevada, USA",Tresean Gore vs. Bryan Battle,tresean gore,bryan battle,tresean gore,bryan battle,Middleweight Bout,Decision - Unanimous ,3 Rnd (5-5-5),0,182.88,83.91,190.5,27.627652292950035,Switch,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,185.42,83.91,195.58,27.37577002053388,Orthodox,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.344827586206897,52.87356321839081,6.206896551724138,40.789473684210535,2.0689655172413794,100.0,66.66666666666667,2.0689655172413794,0.0,0.0,2.8275862068965516,1,0,1.0,1.0,161.0,-2.539999999999992,0.0,-5.0800000000000125,0.2518822724161538,-1,-1,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.344827586206897,-52.87356321839081,-6.206896551724138,59.210526315789465,-2.0689655172413794,-100.0,33.33333333333333,-2.0689655172413794,0.0,0.0,-2.8275862068965516,-1,0,-1.0,-1.0,
UFC Fight Night: Hermansson vs. Strickland,2022-02-05,"Las Vegas, Nevada, USA",Sam Alvey vs. Brendan Allen,sam alvey,brendan allen,sam alvey,brendan allen,Light Heavyweight Bout,Submission ,3 Rnd (5-5-5),0,187.96,83.91,190.5,35.75359342915811,Southpaw,22,10,11,1,0,0.45454545454545453,0.5,0.0,0.4,0.2727272727272727,0.0,0.6363636363636364,3.293781916491439,44.70948012232416,3.5190747972364074,53.64985163204748,0.06758786422349054,16.666666666666664,81.81818181818181,0.06758786422349054,0.4731150495644338,0.27035145689396217,0.8775157705016521,0,2,0.0,0.0,161.0,187.96,83.91,190.5,26.10814510609172,Orthodox,7,5,2,0,0,0.7142857142857143,0.2,0.0,0.4,1.0,0.0,0.0,4.334231805929919,53.069306930693074,4.6415094339622645,44.27184466019417,0.9703504043126685,40.0,37.5,1.455525606469003,0.24258760107816713,0.48517520215633425,3.9541778975741244,0,1,0.6666666666666666,0.6,63.0,0.0,0.0,0.0,9.64544832306639,15,5,9,1,0,-0.25974025974025977,0.3,0.0,0.0,-0.7272727272727273,0.0,0.6363636363636364,-1.0404498894384804,-8.359826808368915,-1.122434636725857,9.37800697185331,-0.902762540089178,-23.333333333333336,44.31818181818181,-1.3879377422455124,0.23052744848626666,-0.21482374526237208,-3.0766621270724723,0,1,-0.6666666666666666,-0.6,98.0
UFC Fight Night: Hermansson vs. Strickland,2022-02-05,"Las Vegas, Nevada, USA",Shavkat Rakhmonov vs. Carlston Harris,shavkat rakhmonov,carlston harris,shavkat rakhmonov,carlston harris,Welterweight Bout,KO/TKO ,3 Rnd (5-5-5),1,185.42,77.11,195.58,27.288158795345655,Orthodox,2,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8732394366197185,56.666666666666664,1.267605633802817,53.125,1.267605633802817,33.33333333333333,100.0,2.535211267605634,0.0,0.0,5.260563380281692,2,0,1.0,1.0,224.0,182.88,77.11,193.04,34.57905544147844,Orthodox,2,2,0,0,0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,5.2727272727272725,49.152542372881356,1.2727272727272727,77.41935483870968,0.0,0.0,100.0,2.7272727272727275,2.7272727272727275,0.0,3.318181818181818,2,0,1.0,1.0,140.0,2.539999999999992,0.0,2.5400000000000205,-7.290896646132783,0,0,0,0,0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-2.399487836107554,7.514124293785308,-0.005121638924455718,-24.29435483870968,1.267605633802817,33.33333333333333,0.0,-0.19206145966709354,-2.7272727272727275,0.0,1.942381562099874,0,0,0.0,0.0,84.0
UFC Fight Night: Hermansson vs. Strickland,2022-02-05,"Las Vegas, Nevada, USA",Punahele Soriano vs. Nick Maximov,punahele soriano,nick maximov,punahele soriano,nick maximov,Middleweight Bout,Decision - Split ,3 Rnd (5-5-5),0,180.34,77.11,182.88,29.204654346338124,Southpaw,3,2,1,0,0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,5.285198555956679,47.10424710424711,5.371841155234657,56.49122807017544,0.6498194945848377,50.0,100.0,0.0,2.5992779783393507,0.0,1.44043321299639,0,1,0.6666666666666666,0.6666666666666666,196.0,182.88,83.91,193.04,24.12046543463381,Southpaw,1,1,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9333333333333333,35.0,1.8666666666666667,47.16981132075472,4.0,26.666666666666668,100.0,0.0,0.0,0.0,9.35,1,0,1.0,1.0,133.0,-2.539999999999992,-6.799999999999997,-10.159999999999997,5.084188911704313,2,1,1,0,0,-0.33333333333333337,1.0,0.0,-1.0,0.0,0.0,1.0,4.351865222623346,12.104247104247108,3.5051744885679903,9.32141674942072,-3.350180505415162,23.333333333333332,0.0,0.0,2.5992779783393507,0.0,-7.90956678700361,-1,1,-0.33333333333333337,-0.33333333333333337,63.0
UFC Fight Night: Hermansson vs. Strickland,2022-02-05,"Las Vegas, Nevada, USA",Jack Hermansson vs. Sean Strickland,jack hermansson,sean strickland,jack hermansson,sean strickland,Middleweight Bout,Decision - Split ,5 Rnd (5-5-5-5-5),0,185.42,77.11,195.58,33.65639972621492,Orthodox,13,9,4,0,0,0.6923076923076923,0.3333333333333333,0.0,0.3333333333333333,0.5,0.0,0.25,4.862873516168645,45.51724137931035,3.3647155137126483,54.585635359116026,2.0875972165370444,36.17021276595745,75.0,0.6139991813344249,0.0,0.3683995088006549,3.62668849774867,1,0,0.6666666666666666,0.6,259.0,185.42,83.91,193.04,30.940451745379878,Orthodox,14,11,3,0,0,0.7857142857142857,0.2727272727272727,0.0,0.6363636363636364,0.3333333333333333,0.0,0.6666666666666666,5.451553930530165,40.08064516129032,3.729433272394881,66.6829985301323,1.3162705667276051,61.53846153846154,82.05128205128204,0.3290676416819013,0.3290676416819013,0.16453382084095064,2.0676416819012795,5,0,1.0,1.0,189.0,0.0,-6.799999999999997,2.5400000000000205,2.7159479808350433,-1,-2,1,0,0,-0.09340659340659341,0.06060606060606061,0.0,-0.30303030303030304,0.16666666666666669,0.0,-0.41666666666666663,-0.5886804143615194,5.4365962180200285,-0.3647177586822328,-12.09736317101627,0.7713266498094393,-25.36824877250409,-7.051282051282044,0.2849315396525236,-0.3290676416819013,0.20386568795970428,1.5590468158473905,-4,0,-0.33333333333333337,-0.4,70.0
UFC 271: Adesanya vs. Whittaker 2,2022-02-12,"Houston, Texas, USA",William Knight vs. Maxim Grishin,william knight,maxim grishin,william knight,maxim grishin,Heavyweight Bout,Decision - Unanimous ,3 Rnd (5-5-5),0,177.8,92.99,185.42,33.86173853524983,Orthodox,4,3,1,0,0,0.75,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,1.0,2.5323349217154525,56.88073394495413,2.1238938053097343,40.90909090909091,1.5316541865214433,41.66666666666667,40.0,0.3063308373042886,0.6126616746085772,0.0,2.3127978216473792,2,0,0.6666666666666666,0.75,70.0,190.5,92.99,198.12,37.782340862423,Orthodox,3,1,2,0,0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,2.952460383653044,44.696969696969695,2.3269391159299415,56.13207547169811,0.3753127606338615,33.33333333333333,66.66666666666667,0.0,0.750625521267723,0.0,1.457464553794829,0,1,0.3333333333333333,0.3333333333333333,350.0,-12.699999999999989,0.0,-12.700000000000017,-3.920602327173171,1,2,-1,0,0,0.4166666666666667,-0.6666666666666667,0.0,0.6666666666666666,0.0,0.0,0.0,-0.42012546193759137,12.183764247984435,-0.20304531062020725,-15.222984562607202,1.1563414258875817,8.333333333333343,-26.66666666666667,0.3063308373042886,-0.13796384665914574,0.0,0.8553332678525503,2,-1,0.3333333333333333,0.4166666666666667,-280.0
UFC 271: Adesanya vs. Whittaker 2,2022-02-12,"Houston, Texas, USA",Jeremiah Wells vs. Blood Diamond,jeremiah wells,blood diamond,jeremiah wells,blood diamond,Welterweight Bout,Submission ,3 Rnd (5-5-5),1,175.26,77.11,187.96,35.28815879534565,Switch,1,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8181818181818183,40.38461538461539,2.727272727272727,11.764705882352942,0.0,0.0,100.0,0.0,2.7272727272727275,0.0,9.636363636363637,1,0,1.0,1.0,231.0,180.34,77.11,193.04,33.59342915811088,Switch,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,-5.0800000000000125,0.0,-5.079999999999984,1.6947296372347722,1,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8181818181818183,40.38461538461539,2.727272727272727,-88.23529411764706,0.0,0.0,0.0,0.0,2.7272727272727275,0.0,9.636363636363637,1,0,1.0,1.0,
UFC 271: Adesanya vs. Whittaker 2,2022-02-12,"Houston, Texas, USA",Douglas Silva de Andrade vs. Sergey Morozov,douglas silva de andrade,sergey morozov,douglas silva de andrade,sergey morozov,Bantamweight Bout,Submission ,3 Rnd (5-5-5),1,170.18,65.77,172.72,36.643394934976044,Orthodox,9,5,4,0,0,0.5555555555555556,0.4,0.0,0.6,0.25,0.0,0.5,3.7906302456889973,38.547486033519554,4.220967495803449,58.39350180505416,0.6867083778422097,50.0,66.66666666666667,0.0,0.41202502670532576,0.0,0.592858232870441,1,0,0.6666666666666666,0.6,133.0,167.64,61.23,170.18,32.6652977412731,Orthodox,2,1,1,0,0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,2.4101479915433406,42.857142857142854,2.452431289640592,64.6341463414634,3.805496828752643,37.5,58.33333333333333,0.0,0.0,0.0,5.517970401691332,1,0,0.5,0.5,210.0,2.5400000000000205,4.539999999999999,2.539999999999992,3.9780971937029435,7,4,3,0,0,0.05555555555555558,0.4,0.0,-0.4,0.25,0.0,0.5,1.3804822541456567,-4.3096568236233,1.7685362061628567,-6.240644536409249,-3.1187884509104333,12.5,8.333333333333343,0.0,0.41202502670532576,0.0,-4.925112168820891,0,0,0.16666666666666663,0.09999999999999998,-77.0
UFC 271: Adesanya vs. Whittaker 2,2022-02-12,"Houston, Texas, USA",AJ Dobson vs. Jacob Malkoun,aj dobson,jacob malkoun,aj dobson,jacob malkoun,Middleweight Bout,Decision - Unanimous ,3 Rnd (5-5-5),0,185.42,83.91,193.04,30.069815195071868,Orthodox,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,175.26,83.91,185.42,26.466803559206024,Orthodox,2,1,1,0,0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.7647058823529411,47.368421052631575,1.8300653594771241,51.724137931034484,7.843137254901961,33.33333333333333,100.0,1.9607843137254903,0.0,0.9803921568627452,11.454248366013072,1,0,0.5,0.5,301.0,10.159999999999997,0.0,7.6200000000000045,3.603011635865844,-2,-1,-1,0,0,-0.5,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.7647058823529411,-47.368421052631575,-1.8300653594771241,48.275862068965516,-7.843137254901961,-33.33333333333333,0.0,-1.9607843137254903,0.0,-0.9803921568627452,-11.454248366013072,-1,0,-0.5,-0.5,
UFC 271: Adesanya vs. Whittaker 2,2022-02-12,"Houston, Texas, USA",Mana Martinez vs. Ronnie Lawrence,mana martinez,ronnie lawrence,mana martinez,ronnie lawrence,Bantamweight Bout,Decision - Unanimous ,3 Rnd (5-5-5),0,177.8,61.23,177.8,25.88637919233402,Orthodox,1,1,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.266666666666667,50.318471337579616,4.4,39.449541284403665,2.0,66.66666666666666,100.0,0.0,0.0,0.0,1.1166666666666667,1,0,1.0,1.0,168.0,172.72,61.23,172.72,29.66735112936345,Switch,1,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.094986807387863,63.63636363636363,1.187335092348285,67.3913043478261,9.49868073878628,88.88888888888889,100.0,0.0,0.0,0.0,9.281002638522427,1,0,1.0,1.0,350.0,5.0800000000000125,0.0,5.0800000000000125,-3.780971937029431,0,0,0,0,0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,-0.8283201407211962,-13.317892298784017,3.2126649076517153,-27.941763063422428,-7.49868073878628,-22.22222222222223,0.0,0.0,0.0,0.0,-8.16433597185576,0,0,0.0,0.0,-182.0
UFC 271: Adesanya vs. Whittaker 2,2022-02-12,"Houston, Texas, USA",Carlos Ulberg vs. Fabio Cherant,carlos ulberg,fabio cherant,carlos ulberg,fabio cherant,Light Heavyweight Bout,Decision - Unanimous ,3 Rnd (5-5-5),1,193.04,92.99,195.58,31.266255989048595,Orthodox,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.55511022044088,64.31718061674009,9.859719438877756,44.5945945945946,0.0,0.0,100.0,0.0,0.0,1.8036072144288577,0.1503006012024048,0,1,0.0,0.0,343.0,185.42,92.99,187.96,27.21697467488022,Southpaw,2,0,2,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.9126213592233006,62.5,3.3009708737864076,37.03703703703704,0.0,0.0,0.0,0.0,0.0,2.912621359223301,0.0,0,2,0.0,0.0,175.0,7.6200000000000045,0.0,7.6200000000000045,4.0492813141683754,-1,0,-1,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,14.64248886121758,1.8171806167400888,6.5587485650913475,7.557557557557558,0.0,0.0,100.0,0.0,0.0,-1.1090141447944433,0.1503006012024048,0,-1,0.0,0.0,168.0
UFC 271: Adesanya vs. Whittaker 2,2022-02-12,"Houston, Texas, USA",Kyler Phillips vs. Marcelo Rojo,kyler phillips,marcelo rojo,kyler phillips,marcelo rojo,Bantamweight Bout,Submission ,3 Rnd (5-5-5),1,172.72,61.23,182.88,26.67214236824093,Orthodox,4,3,1,0,0,0.75,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,1.0,5.006570302233903,48.84615384615385,3.1537450722733245,60.49382716049383,3.252299605781866,55.00000000000001,66.66666666666667,0.2956636005256242,0.2956636005256242,0.0,3.818988173455979,0,1,0.6666666666666666,0.75,203.0,172.72,65.77,180.34,33.61533196440794,Orthodox,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0975889781859935,36.27450980392157,7.30195177956372,51.81818181818182,1.0332950631458095,50.0,100.0,0.0,0.0,2.066590126291619,0.48220436280137774,0,1,0.0,0.0,336.0,0.0,-4.539999999999999,2.539999999999992,-6.943189596167013,3,3,0,0,0,0.75,0.3333333333333333,0.0,0.6666666666666666,-1.0,0.0,1.0,-0.09101867595209079,12.571644042232279,-4.148206707290395,8.67564534231201,2.219004542636056,5.000000000000007,-33.33333333333333,0.2956636005256242,0.2956636005256242,-2.066590126291619,3.3367838106546013,0,0,0.6666666666666666,0.75,-133.0
