,2_1_EVENT,2_1_name,2_1_wins,2_1_losses,2_1_draws,2_1_height_cm,2_1_weight_in_kg,2_1_reach_in_cm,2_1_significant_strikes_landed_per_minute,2_1_significant_striking_accuracy,2_1_significant_strikes_absorbed_per_minute,2_1_significant_strike_defence,2_1_average_takedowns_landed_per_15_minutes,2_1_takedown_accuracy,2_1_takedown_defense,2_1_average_submissions_attempted_per_15_minutes,2_1_age,2_1_stance_Open Stance,2_1_stance_Orthodox,2_1_stance_Sideways,2_1_stance_Southpaw,2_1_stance_Switch,2_1_stance_Unknown,2_1_rolling_win_rate,2_name,2_wins,2_losses,2_draws,2_height_cm,2_weight_in_kg,2_reach_in_cm,2_significant_strikes_landed_per_minute,2_significant_striking_accuracy,2_significant_strikes_absorbed_per_minute,2_significant_strike_defence,2_average_takedowns_landed_per_15_minutes,2_takedown_accuracy,2_takedown_defense,2_average_submissions_attempted_per_15_minutes,2_age,2_stance_Open Stance,2_stance_Orthodox,2_stance_Sideways,2_stance_Southpaw,2_stance_Switch,2_stance_Unknown,2_rolling_win_rate,outcome
6200,UFC 145: Jones vs Evans ,rory macdonald,19.0,4.0,0.0,182.88,77.11,193.04,3.75,42.0,2.8,62.0,1.77,47.0,88.0,0.4,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,che mills,16.0,10.0,0.0,185.42,77.11,193.04,2.08,52.0,2.87,43.0,1.18,66.0,58.0,0.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0
6201,UFC 145: Jones vs Evans ,brendan schaub,10.0,5.0,0.0,193.04,111.13,198.12,2.92,37.0,2.22,57.0,2.32,46.0,72.0,0.4,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,ben rothwell,39.0,14.0,0.0,193.04,120.2,198.12,3.71,42.0,4.63,47.0,0.68,34.0,70.0,0.4,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0
6202,UFC 145: Jones vs Evans ,miguel torres,44.0,9.0,0.0,175.26,61.23,193.04,3.98,43.0,1.86,74.0,0.0,0.0,17.0,1.6,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,michael mcdonald,17.0,4.0,0.0,175.26,61.23,177.8,2.69,42.0,2.76,57.0,1.09,66.0,52.0,1.4,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0
6203,UFC 145: Jones vs Evans ,miguel torres,44.0,9.0,0.0,175.26,61.23,193.04,3.98,43.0,1.86,74.0,0.0,0.0,17.0,1.6,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,michael mcdonald,1.0,1.0,0.0,180.34,92.99,181.80887362637364,0.0,0.0,0.4,50.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0
6204,UFC 145: Jones vs Evans ,mark hominick,20.0,12.0,0.0,172.72,65.77,172.72,4.08,42.0,4.18,69.0,0.25,66.0,71.0,0.9,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,eddie yagin,16.0,7.0,1.0,170.18,65.77,181.80887362637364,3.13,30.0,5.77,42.0,0.0,0.0,62.0,1.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
6205,UFC 145: Jones vs Evans ,mark bocek,12.0,5.0,0.0,172.72,70.31,190.5,2.34,43.0,2.32,60.0,3.65,36.0,31.0,1.3,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,john alessio,35.0,17.0,0.0,177.8,70.31,182.88,2.1,39.0,2.91,54.0,1.85,38.0,70.0,1.2,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
6206,UFC 145: Jones vs Evans ,travis browne,18.0,7.0,1.0,198.12,115.67,200.66,2.93,41.0,4.31,42.0,1.21,68.0,75.0,0.2,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,chad griggs,11.0,3.0,0.0,185.42,92.99,185.42,2.67,50.0,2.22,46.0,1.51,66.0,41.0,0.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
6207,UFC 145: Jones vs Evans ,matt brown,26.0,19.0,0.0,182.88,77.11,190.5,3.76,55.0,2.92,55.0,1.68,46.0,63.0,1.3,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,stephen thompson,17.0,6.0,1.0,182.88,77.11,190.5,4.2,45.0,3.04,55.0,0.27,41.0,64.0,0.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0
6208,UFC 145: Jones vs Evans ,john makdessi,18.0,9.0,0.0,172.72,70.31,172.72,5.52,49.0,4.15,68.0,0.0,0.0,86.0,0.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,anthony njokuani,16.0,12.0,0.0,185.42,70.31,190.5,3.94,46.0,2.41,65.0,0.5,45.0,53.0,0.2,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0
6209,UFC 145: Jones vs Evans ,mac danzig,21.0,12.0,1.0,172.72,70.31,177.8,3.39,48.0,3.44,57.0,1.2,37.0,46.0,0.6,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,efrain escudero,28.0,12.0,0.0,175.26,70.31,180.34,2.92,44.0,2.3,63.0,1.31,40.0,66.0,0.8,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0
6210,UFC 145: Jones vs Evans ,keith wisniewski,28.0,15.0,1.0,182.88,77.11,181.80887362637364,2.32,52.0,4.86,42.0,1.57,40.0,78.0,0.3,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,chris clements,12.0,6.0,0.0,177.8,77.11,177.8,3.2,49.0,2.37,44.0,0.0,0.0,32.0,0.3,49.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0
6211,UFC 145: Jones vs Evans ,marcus brimage,7.0,7.0,0.0,162.56,61.23,180.34,3.97,35.0,3.64,56.0,0.56,100.0,80.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,maximo blanco,12.0,8.0,1.0,172.72,65.77,180.34,4.11,44.0,3.19,66.0,1.85,36.0,63.0,0.3,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0
6212,UFC on FUEL TV: Gustafsson vs Silva ,alexander gustafsson,18.0,8.0,0.0,195.58,92.99,200.66,4.03,40.0,3.53,51.0,1.53,39.0,83.0,0.4,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,thiago silva,19.0,6.0,0.0,187.96,92.99,187.96,3.92,50.0,2.55,67.0,1.03,47.0,70.0,0.7,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0
6213,UFC on FUEL TV: Gustafsson vs Silva ,brian stann,12.0,6.0,0.0,185.42,92.99,187.96,3.28,42.0,2.65,59.0,0.12,12.0,60.0,0.3,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,alessio sakara,19.0,11.0,0.0,182.88,83.91,182.88,3.96,47.0,2.8,59.0,2.18,78.0,62.0,0.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0
6214,UFC on FUEL TV: Gustafsson vs Silva ,paulo thiago,18.0,9.0,0.0,180.34,77.11,187.96,1.71,39.0,1.99,63.0,1.42,31.0,63.0,1.2,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,siyar bahadurzada,24.0,8.0,1.0,180.34,77.11,185.42,2.91,40.0,3.23,49.0,1.32,61.0,62.0,0.3,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0
6215,UFC on FUEL TV: Gustafsson vs Silva ,dennis siver,23.0,11.0,0.0,167.64,65.77,177.8,3.87,32.0,2.67,65.0,0.87,32.0,65.0,0.3,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,diego nunes,19.0,7.0,0.0,167.64,65.77,170.18,2.72,43.0,2.59,58.0,1.18,44.0,65.0,0.6,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0
6216,UFC on FUEL TV: Gustafsson vs Silva ,damarques johnson,15.0,15.0,0.0,185.42,77.11,190.5,2.11,37.0,3.75,51.0,1.18,55.0,19.0,0.7,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,john maguire,24.0,9.0,0.0,175.26,70.31,175.26,1.41,41.0,2.44,65.0,2.8,46.0,77.0,1.1,41.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0
6217,UFC on FUEL TV: Gustafsson vs Silva ,brad pickett,25.0,14.0,0.0,167.64,61.23,172.72,3.02,31.0,4.63,55.0,2.47,44.0,58.0,0.4,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,damacio page,19.0,10.0,0.0,167.64,61.23,167.64,2.05,38.0,2.47,51.0,2.63,64.0,23.0,0.9,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
6218,UFC on FUEL TV: Gustafsson vs Silva ,papy abedi,10.0,4.0,0.0,180.34,83.91,181.80887362637364,2.8,55.0,3.15,48.0,3.47,57.0,50.0,1.3,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,james head,9.0,4.0,0.0,185.42,77.11,185.42,2.75,48.0,3.11,49.0,0.41,100.0,66.0,0.8,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0
6219,UFC on FUEL TV: Gustafsson vs Silva ,cyrille diabate,19.0,10.0,1.0,198.12,92.99,205.74,4.06,71.0,1.78,60.0,1.17,83.0,53.0,0.2,51.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,tom deblass,9.0,2.0,0.0,182.88,83.91,181.80887362637364,1.5,35.0,4.43,37.0,1.0,50.0,28.0,0.5,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
6220,UFC on FUEL TV: Gustafsson vs Silva ,francis carmont,25.0,12.0,0.0,190.5,92.99,198.12,2.22,42.0,1.64,59.0,1.79,36.0,73.0,0.6,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,magnus cedenblad,14.0,5.0,0.0,195.58,83.91,200.66,2.38,51.0,3.02,40.0,2.87,64.0,66.0,1.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0
6221,UFC on FUEL TV: Gustafsson vs Silva ,reza madadi,14.0,6.0,0.0,180.34,70.31,185.42,2.51,46.0,3.31,66.0,3.17,33.0,89.0,0.5,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,yoislandy izquierdo,10.0,4.0,0.0,180.34,70.31,181.80887362637364,2.93,52.0,1.4,26.0,0.0,0.0,50.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
6222,UFC on FUEL TV: Gustafsson vs Silva ,simeon thoresen,17.0,6.0,1.0,185.42,77.11,200.66,3.85,43.0,3.85,64.0,1.12,40.0,50.0,1.7,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,besam yousef,7.0,4.0,0.0,180.34,77.11,181.80887362637364,3.14,53.0,3.98,38.0,1.33,66.0,50.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
6223,UFC on FUEL TV: Gustafsson vs Silva ,jason young,9.0,6.0,0.0,175.26,65.77,185.42,2.97,37.0,3.2,50.0,1.98,66.0,55.0,0.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,eric wisely,26.0,9.0,1.0,172.72,65.77,181.80887362637364,1.42,47.0,2.08,56.0,0.0,0.0,27.0,0.9,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
6224,UFC on FX: Alves vs Kampmann ,thiago alves,23.0,15.0,0.0,175.26,77.11,177.8,3.73,41.0,3.42,62.0,0.71,60.0,63.0,0.3,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,martin kampmann,20.0,7.0,0.0,182.88,77.11,182.88,3.22,42.0,3.28,62.0,1.86,41.0,78.0,2.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0
6225,UFC on FX: Alves vs Kampmann ,joseph benavidez,28.0,8.0,0.0,162.56,56.7,165.1,3.52,34.0,2.67,61.0,1.41,30.0,62.0,0.6,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,yasuhiro urushitani,21.0,8.0,6.0,165.1,56.7,181.80887362637364,3.47,39.0,4.71,65.0,0.0,0.0,80.0,0.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
6226,UFC on FX: Alves vs Kampmann ,demetrious johnson,27.0,3.0,1.0,160.02,56.7,167.64,3.43,54.0,1.66,67.0,3.35,56.0,65.0,0.5,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,ian mccall,13.0,5.0,1.0,165.1,56.7,162.56,3.59,39.0,3.25,67.0,2.08,30.0,88.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0
6227,UFC on FX: Alves vs Kampmann ,court mcgee,22.0,12.0,0.0,180.34,77.11,190.5,4.63,37.0,3.68,60.0,1.89,25.0,69.0,0.4,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,constantinos philippou,13.0,5.0,0.0,180.34,83.91,185.42,2.19,35.0,2.73,54.0,0.4,42.0,65.0,0.3,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0
6228,UFC on FX: Alves vs Kampmann ,james te huna,16.0,9.0,0.0,187.96,83.91,190.5,4.04,51.0,2.99,62.0,2.75,37.0,58.0,0.2,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,aaron rosa,18.0,6.0,0.0,193.04,92.99,195.58,4.03,47.0,4.41,45.0,0.36,33.0,85.0,0.4,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0
6229,UFC on FX: Alves vs Kampmann ,anthony perosh,15.0,10.0,0.0,190.5,92.99,190.5,2.27,43.0,3.77,53.0,2.03,22.0,33.0,1.1,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,nick penner,11.0,3.0,0.0,193.04,92.99,181.80887362637364,1.25,30.0,4.6,38.0,0.0,0.0,40.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
6230,UFC on FX: Alves vs Kampmann ,cole miller,21.0,11.0,0.0,185.42,65.77,185.42,3.0,33.0,3.88,59.0,0.6,36.0,38.0,1.8,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,steven siler,29.0,16.0,0.0,180.34,65.77,177.8,3.21,41.0,2.96,54.0,0.47,21.0,55.0,1.6,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0
6231,UFC on FX: Alves vs Kampmann ,kyle noke,22.0,10.0,1.0,185.42,77.11,193.04,3.23,50.0,2.09,64.0,1.53,54.0,66.0,0.8,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,andrew craig,9.0,4.0,0.0,185.42,77.11,193.04,2.39,40.0,3.01,50.0,0.53,37.0,72.0,0.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0
6232,UFC on FX: Alves vs Kampmann ,tj waldburger,16.0,9.0,0.0,180.34,77.11,190.5,2.02,51.0,2.39,40.0,3.03,46.0,40.0,4.8,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,jake hecht,11.0,4.0,0.0,182.88,77.11,185.42,3.26,47.0,2.76,56.0,2.04,37.0,40.0,0.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0
6233,UFC on FX: Alves vs Kampmann ,mackens semerzier,8.0,4.0,0.0,175.26,65.77,182.88,2.91,45.0,3.48,46.0,2.14,50.0,50.0,2.1,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,daniel pineda,28.0,15.0,0.0,170.18,65.77,175.26,3.09,49.0,3.18,46.0,1.71,25.0,48.0,1.7,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0
6234,UFC on FX: Alves vs Kampmann ,oli thompson,17.0,10.0,0.0,185.42,109.77,181.80887362637364,1.66,46.0,5.31,46.0,0.0,0.0,50.0,0.5,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,shawn jordan,19.0,8.0,0.0,182.88,117.93,190.5,2.87,50.0,3.3,47.0,1.97,38.0,76.0,0.1,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0
6235,UFC 144: Edgar vs Henderson ,frankie edgar,23.0,11.0,1.0,167.64,61.23,172.72,3.77,40.0,2.82,65.0,2.29,31.0,65.0,0.3,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,benson henderson,24.0,7.0,0.0,175.26,77.11,177.8,2.93,45.0,1.79,63.0,2.4,45.0,63.0,0.8,41.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0
6236,UFC 144: Edgar vs Henderson ,quinton jackson,37.0,12.0,0.0,185.42,92.99,185.42,3.25,54.0,2.51,55.0,1.52,56.0,73.0,0.1,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,ryan bader,23.0,5.0,0.0,187.96,92.99,187.96,2.82,43.0,1.39,71.0,3.37,44.0,80.0,0.4,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0
6237,UFC 144: Edgar vs Henderson ,mark hunt,13.0,14.0,1.0,177.8,120.2,182.88,2.81,43.0,2.9,51.0,0.51,55.0,64.0,0.2,51.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,cheick kongo,27.0,10.0,2.0,193.04,108.86,208.28,3.33,56.0,1.28,54.0,2.3,56.0,52.0,0.2,49.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0
6238,UFC 144: Edgar vs Henderson ,yoshihiro akiyama,14.0,6.0,0.0,177.8,77.11,190.5,3.1,41.0,3.62,57.0,2.29,67.0,92.0,1.0,49.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,jake shields,31.0,9.0,1.0,182.88,77.11,182.88,2.45,36.0,1.8,56.0,2.83,29.0,35.0,1.2,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0
6239,UFC 144: Edgar vs Henderson ,yushin okami,34.0,12.0,0.0,187.96,77.11,190.5,2.06,38.0,2.25,60.0,1.98,39.0,84.0,0.5,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,tim boetsch,21.0,13.0,0.0,182.88,83.91,187.96,2.93,50.0,2.9,57.0,1.45,34.0,59.0,0.8,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0
6240,UFC 144: Edgar vs Henderson ,hatsu hioki,29.0,10.0,2.0,180.34,65.77,185.42,2.42,42.0,2.12,65.0,2.55,56.0,54.0,0.6,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,bart palaszewski,36.0,17.0,0.0,175.26,65.77,177.8,2.67,32.0,3.97,57.0,0.65,31.0,53.0,0.5,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0
6241,UFC 144: Edgar vs Henderson ,anthony pettis,24.0,10.0,0.0,177.8,70.31,182.88,3.05,47.0,3.44,54.0,0.61,50.0,60.0,1.1,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,joe lauzon,28.0,16.0,0.0,177.8,70.31,180.34,2.84,39.0,5.39,54.0,2.39,45.0,54.0,2.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0
6242,UFC 144: Edgar vs Henderson ,takanori gomi,35.0,14.0,0.0,170.18,70.31,177.8,3.81,41.0,3.52,60.0,1.23,65.0,63.0,0.8,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,eiji mitsuoka,18.0,9.0,2.0,170.18,65.77,181.80887362637364,1.49,49.0,2.26,45.0,2.3,36.0,20.0,1.6,49.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
6243,UFC 144: Edgar vs Henderson ,norifumi yamamoto,18.0,6.0,0.0,162.56,61.23,167.64,2.09,45.0,2.01,57.0,0.41,22.0,45.0,0.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,vaughan lee,14.0,13.0,1.0,167.64,56.7,167.64,3.47,47.0,2.07,70.0,0.81,33.0,72.0,1.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0
6244,UFC 144: Edgar vs Henderson ,riki fukuda,24.0,9.0,0.0,182.88,83.91,185.42,4.24,43.0,3.71,64.0,2.17,43.0,70.0,0.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,steve cantwell,7.0,6.0,0.0,187.96,83.91,190.5,3.63,34.0,5.76,55.0,0.65,30.0,80.0,0.7,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0
6245,UFC 144: Edgar vs Henderson ,takeya mizugaki,21.0,11.0,2.0,170.18,61.23,175.26,3.37,37.0,3.27,57.0,1.46,57.0,70.0,0.1,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,chris cariaso,17.0,8.0,0.0,160.02,56.7,162.56,3.35,43.0,2.23,61.0,1.11,39.0,57.0,0.8,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0
6246,UFC 144: Edgar vs Henderson ,zhang tiequan,15.0,4.0,0.0,172.72,70.31,175.26,1.23,36.0,2.14,51.0,1.95,58.0,75.0,3.4,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,issei tamura,10.0,8.0,0.0,165.1,61.23,160.02,1.89,53.0,4.58,44.0,0.92,25.0,33.0,0.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0
6247,UFC on FUEL TV: Sanchez vs Ellenberger ,diego sanchez,31.0,13.0,0.0,177.8,77.11,182.88,2.69,37.0,3.02,56.0,1.51,24.0,46.0,0.8,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,jake ellenberger,31.0,15.0,0.0,175.26,77.11,180.34,2.47,39.0,2.83,60.0,2.04,47.0,86.0,0.4,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0
6248,UFC on FUEL TV: Sanchez vs Ellenberger ,stefan struve,33.0,13.0,0.0,210.82,120.2,213.36,3.12,47.0,4.04,46.0,0.56,46.0,55.0,1.7,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,dave herman,22.0,6.0,0.0,193.04,109.77,195.58,4.98,60.0,3.78,48.0,1.49,100.0,58.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0
6249,UFC on FUEL TV: Sanchez vs Ellenberger ,aaron simpson,12.0,5.0,0.0,182.88,77.11,185.42,3.6,52.0,2.53,56.0,3.78,34.0,83.0,0.5,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,ronny markes,17.0,5.0,0.0,185.42,83.91,190.5,2.17,53.0,2.43,45.0,3.13,40.0,100.0,0.5,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0
6250,UFC on FUEL TV: Sanchez vs Ellenberger ,stipe miocic,20.0,4.0,0.0,193.04,108.86,203.2,4.82,53.0,3.82,54.0,1.86,34.0,68.0,0.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,philip de fries,12.0,6.0,0.0,195.58,113.4,200.66,2.3,47.0,3.0,37.0,3.29,42.0,100.0,0.6,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0
6251,UFC on FUEL TV: Sanchez vs Ellenberger ,tj dillashaw,18.0,5.0,0.0,167.64,61.23,170.18,5.09,41.0,3.47,62.0,1.56,30.0,77.0,0.8,39.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,walel watson,14.0,10.0,0.0,180.34,61.23,190.5,2.1,29.0,3.79,43.0,0.0,0.0,61.0,1.4,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0
6252,UFC on FUEL TV: Sanchez vs Ellenberger ,ivan menjivar,25.0,12.0,0.0,167.64,65.77,162.56,2.78,37.0,2.76,65.0,0.56,28.0,38.0,1.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,john albert,6.0,5.0,0.0,172.72,61.23,172.72,3.05,49.0,2.82,35.0,0.0,0.0,50.0,6.1,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0
6253,UFC on FUEL TV: Sanchez vs Ellenberger ,jonathan brookins,16.0,10.0,0.0,182.88,65.77,187.96,2.69,39.0,3.63,56.0,1.94,17.0,80.0,0.3,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,vagner rocha,14.0,4.0,0.0,177.8,70.31,185.42,2.64,42.0,4.5,48.0,1.4,33.0,50.0,1.9,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0
6254,UFC on FUEL TV: Sanchez vs Ellenberger ,anton kuivanen,24.0,10.0,0.0,172.72,70.31,182.88,2.27,38.0,1.63,67.0,1.2,100.0,71.0,0.4,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,justin salas,12.0,7.0,0.0,172.72,70.31,177.8,3.42,43.0,2.96,68.0,2.43,20.0,0.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0
6255,UFC on FUEL TV: Sanchez vs Ellenberger ,tim means,33.0,15.0,1.0,187.96,77.11,190.5,5.1,49.0,3.65,60.0,1.16,42.0,65.0,0.2,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,bernardo magalhaes,13.0,4.0,0.0,175.26,70.31,181.80887362637364,1.8,27.0,3.37,68.0,0.0,0.0,0.0,0.5,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
6256,UFC 143: Diaz vs Condit ,nick diaz,26.0,10.0,0.0,185.42,77.11,193.04,5.71,42.0,3.84,59.0,1.28,32.0,60.0,1.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,carlos condit,32.0,14.0,0.0,187.96,77.11,190.5,3.66,39.0,2.67,55.0,0.59,46.0,38.0,1.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0
6257,UFC 143: Diaz vs Condit ,roy nelson,22.0,14.0,0.0,182.88,119.29,185.42,2.18,36.0,4.79,46.0,1.14,27.0,65.0,0.1,48.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,fabricio werdum,24.0,9.0,1.0,193.04,104.78,195.58,3.59,52.0,2.64,55.0,1.75,31.0,31.0,1.2,47.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0
6258,UFC 143: Diaz vs Condit ,josh koscheck,17.0,11.0,0.0,177.8,77.11,185.42,1.79,36.0,2.27,63.0,2.46,48.0,64.0,0.4,47.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,mike pierce,17.0,7.0,0.0,172.72,77.11,180.34,2.62,42.0,2.36,62.0,3.08,42.0,71.0,0.2,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0
6259,UFC 143: Diaz vs Condit ,renan barao,34.0,9.0,0.0,167.64,65.77,177.8,3.78,36.0,3.9,57.0,1.49,41.0,91.0,0.5,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,scott jorgensen,15.0,12.0,0.0,165.1,61.23,167.64,3.37,40.0,3.41,65.0,2.61,45.0,59.0,0.7,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0
6260,UFC 143: Diaz vs Condit ,ed herman,27.0,16.0,0.0,185.42,92.99,195.58,3.31,48.0,3.71,42.0,1.96,47.0,59.0,1.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,clifford starks,13.0,3.0,0.0,182.88,83.91,198.12,1.94,33.0,2.49,58.0,1.94,100.0,60.0,0.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0
6261,UFC 143: Diaz vs Condit ,dustin poirier,29.0,8.0,0.0,175.26,70.31,182.88,5.49,50.0,4.3,53.0,1.36,36.0,63.0,1.2,36.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,max holloway,25.0,7.0,0.0,180.34,65.77,175.26,7.17,47.0,4.75,59.0,0.27,53.0,84.0,0.3,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0
