outcome,wins_f1,losses_f1,draws_f1,height_cm_f1,weight_in_kg_f1,reach_in_cm_f1,significant_strikes_landed_per_minute_f1,significant_striking_accuracy_f1,significant_strikes_absorbed_per_minute_f1,significant_strike_defence_f1,average_takedowns_landed_per_15_minutes_f1,takedown_accuracy_f1,takedown_defense_f1,average_submissions_attempted_per_15_minutes_f1,age_f1,stance_Open Stance_f1,stance_Orthodox_f1,stance_Sideways_f1,stance_Southpaw_f1,stance_Switch_f1,stance_Unknown_f1,rolling_win_rate_f1,wins_f2,losses_f2,draws_f2,height_cm_f2,weight_in_kg_f2,reach_in_cm_f2,significant_strikes_landed_per_minute_f2,significant_striking_accuracy_f2,significant_strikes_absorbed_per_minute_f2,significant_strike_defence_f2,average_takedowns_landed_per_15_minutes_f2,takedown_accuracy_f2,takedown_defense_f2,average_submissions_attempted_per_15_minutes_f2,age_f2,stance_Open Stance_f2,stance_Orthodox_f2,stance_Sideways_f2,stance_Southpaw_f2,stance_Switch_f2,stance_Unknown_f2,rolling_win_rate_f2,diff_wins,diff_losses,diff_draws,diff_height_cm,diff_weight_in_kg,diff_reach_in_cm,diff_significant_strikes_landed_per_minute,diff_significant_striking_accuracy,diff_significant_strikes_absorbed_per_minute,diff_significant_strike_defence,diff_average_takedowns_landed_per_15_minutes,diff_takedown_accuracy,diff_takedown_defense,diff_average_submissions_attempted_per_15_minutes,diff_age,diff_rolling_win_rate
0,13,6,0,170.18,61.23,175.26,2.08,37.0,3.17,58.0,2.38,22.0,50.0,1.2,42.0,0,1,0,0,0,0,0.5,15,8,0,170.18,61.23,177.8,1.75,40.0,1.68,53.0,2.11,45.0,52.0,0.8,39.0,0,1,0,0,0,0,0.2,-2,-2,0,0.0,0.0,-2.5400000000000205,0.33000000000000007,-3.0,1.49,5.0,0.27,-23.0,-2.0,0.3999999999999999,3.0,0.3
1,16,8,0,187.96,83.91,198.12,3.11,45.0,3.37,51.0,3.27,42.0,72.0,0.8,41.0,0,1,0,0,0,0,0.8,34,11,1,187.96,83.91,195.58,3.05,61.0,2.05,60.0,0.5,77.0,69.0,0.8,51.0,0,0,0,1,0,0,0.6,-18,-3,-1,0.0,0.0,2.539999999999992,0.06000000000000005,-16.0,1.3200000000000003,-9.0,2.77,-35.0,3.0,0.0,-10.0,0.20000000000000007
1,12,2,0,170.18,61.23,167.64,4.17,52.0,4.14,44.0,6.26,68.0,50.0,4.8,39.0,0,1,0,0,0,0,0.8,20,10,0,167.64,61.23,165.1,2.62,44.0,3.05,51.0,1.97,30.0,56.0,1.2,39.0,0,1,0,0,0,0,0.4,-8,-8,0,2.5400000000000205,0.0,2.539999999999992,1.5499999999999998,8.0,1.0899999999999999,-7.0,4.29,38.0,-6.0,3.5999999999999996,0.0,0.4
0,35,8,0,190.5,113.4,198.12,3.2,50.0,2.11,57.0,1.26,55.0,55.0,1.4,48.0,0,1,0,0,0,0,1.0,18,7,1,198.12,115.67,200.66,2.93,41.0,4.31,42.0,1.21,68.0,75.0,0.2,43.0,0,1,0,0,0,0,0.4,17,1,-1,-7.6200000000000045,-2.269999999999996,-2.539999999999992,0.27,9.0,-2.1999999999999997,15.0,0.050000000000000044,-13.0,-20.0,1.2,5.0,0.6
1,38,19,1,172.72,70.31,180.34,2.92,42.0,3.44,56.0,1.5,45.0,48.0,1.7,42.0,0,0,0,1,0,0,0.4,14,9,1,177.8,70.31,180.34,1.29,33.0,1.85,61.0,2.34,32.0,20.0,1.5,47.0,0,1,0,0,0,0,0.0,24,10,0,-5.0800000000000125,0.0,0.0,1.63,9.0,1.5899999999999999,-5.0,-0.8399999999999999,13.0,28.0,0.19999999999999996,-5.0,0.4
1,30,10,1,175.26,70.31,182.88,5.24,50.0,4.57,52.0,1.15,35.0,64.0,1.2,37.0,0,0,0,1,0,0,0.6,22,11,0,170.18,65.77,162.56,2.94,47.0,3.38,62.0,3.21,68.0,80.0,0.6,38.0,0,1,0,0,0,0,0.6,8,-1,1,5.079999999999984,4.540000000000006,20.319999999999993,2.3000000000000003,3.0,1.1900000000000004,-10.0,-2.06,-33.0,-16.0,0.6,-1.0,0.0
0,22,11,0,180.34,83.91,185.42,2.87,42.0,2.87,52.0,1.14,41.0,53.0,0.8,45.0,0,0,0,1,0,0,0.8,18,11,0,182.88,83.91,200.66,3.23,48.0,3.85,54.0,0.54,38.0,64.0,0.1,41.0,0,1,0,0,0,0,0.4,4,0,0,-2.539999999999992,0.0,-15.240000000000009,-0.3599999999999999,-6.0,-0.98,-2.0,0.5999999999999999,3.0,-11.0,0.7000000000000001,4.0,0.4
0,33,14,0,177.8,70.31,180.34,1.95,31.0,2.51,63.0,4.08,53.0,92.0,0.8,42.0,0,0,0,1,0,0,0.6,25,20,0,177.8,70.31,185.42,4.27,39.0,3.78,58.0,0.57,38.0,81.0,0.0,39.0,0,0,0,1,0,0,0.6,8,-6,0,0.0,0.0,-5.079999999999984,-2.3199999999999994,-8.0,-1.27,5.0,3.5100000000000002,15.0,11.0,0.8,3.0,0.0
1,24,13,0,170.18,77.11,182.88,2.15,50.0,3.08,51.0,2.7,49.0,53.0,0.4,43.0,0,1,0,0,0,0,0.2,24,8,1,180.34,77.11,185.42,2.91,40.0,3.23,49.0,1.32,61.0,62.0,0.3,42.0,0,1,0,0,0,0,0.6,0,5,-1,-10.159999999999997,0.0,-2.539999999999992,-0.7600000000000002,10.0,-0.1499999999999999,2.0,1.3800000000000001,-12.0,-9.0,0.10000000000000003,1.0,-0.39999999999999997
1,9,3,0,180.34,77.11,190.5,4.92,54.0,3.96,65.0,1.85,45.0,78.0,0.0,34.0,0,1,0,0,0,0,0.3333333333333333,19,13,0,182.88,77.11,187.96,4.01,35.0,5.84,42.0,1.04,50.0,66.0,0.0,47.0,0,1,0,0,0,0,0.0,-10,-10,0,-2.539999999999992,0.0,2.539999999999992,0.9100000000000001,19.0,-1.88,23.0,0.81,-5.0,12.0,0.0,-13.0,0.3333333333333333
1,18,8,1,172.72,65.77,180.34,3.76,44.0,2.97,53.0,0.59,66.0,65.0,0.0,40.0,0,1,0,0,0,0,0.4,16,12,1,177.8,65.77,182.88,4.25,42.0,3.58,57.0,0.36,100.0,60.0,0.4,44.0,0,1,0,0,0,0,0.0,2,-4,0,-5.0800000000000125,0.0,-2.539999999999992,-0.4900000000000002,2.0,-0.6099999999999999,-4.0,0.22999999999999998,-34.0,5.0,-0.4,-4.0,0.4
1,27,3,1,160.02,56.7,167.64,3.43,54.0,1.66,67.0,3.35,56.0,65.0,0.5,39.0,0,1,0,0,0,0,0.8,28,8,0,162.56,56.7,165.1,3.52,34.0,2.67,61.0,1.41,30.0,62.0,0.6,41.0,0,0,0,1,0,0,0.8,-1,-5,1,-2.539999999999992,0.0,2.539999999999992,-0.08999999999999986,20.0,-1.01,6.0,1.9400000000000002,26.0,3.0,-0.09999999999999998,-2.0,0.0
1,35,11,0,167.64,61.23,170.18,2.65,40.0,2.59,64.0,1.54,30.0,58.0,0.8,46.0,0,1,0,0,0,0,0.6,1,1,0,180.34,92.99,182.88,0.0,0.0,0.4,50.0,0.0,0.0,0.0,0.0,61.0,0,1,0,0,0,0,0.6,34,10,0,-12.700000000000017,-31.759999999999998,-12.699999999999989,2.65,40.0,2.19,14.0,1.54,30.0,58.0,0.8,-15.0,0.0
1,35,11,0,167.64,61.23,170.18,2.65,40.0,2.59,64.0,1.54,30.0,58.0,0.8,46.0,0,1,0,0,0,0,0.6,17,4,0,175.26,61.23,177.8,2.69,42.0,2.76,57.0,1.09,66.0,52.0,1.4,35.0,0,1,0,0,0,0,0.6,18,7,0,-7.6200000000000045,0.0,-7.6200000000000045,-0.040000000000000036,-2.0,-0.16999999999999993,7.0,0.44999999999999996,-36.0,6.0,-0.5999999999999999,11.0,0.0
1,18,5,0,167.64,65.77,167.64,2.78,49.0,2.35,67.0,4.13,55.0,100.0,0.3,41.0,0,1,0,0,0,0,0.8,30,12,21,172.72,65.77,172.72,3.44,47.0,3.25,50.0,3.3,32.0,43.0,1.2,41.0,0,1,0,0,0,0,0.4,-12,-7,-21,-5.0800000000000125,0.0,-5.0800000000000125,-0.6600000000000001,2.0,-0.8999999999999999,17.0,0.8300000000000001,23.0,57.0,-0.8999999999999999,0.0,0.4
1,28,16,0,177.8,70.31,180.34,2.84,39.0,5.39,54.0,2.39,45.0,54.0,2.0,41.0,0,1,0,0,0,0,0.6,21,12,1,172.72,70.31,177.8,3.39,48.0,3.44,57.0,1.2,37.0,46.0,0.6,46.0,0,1,0,0,0,0,0.0,7,4,-1,5.0800000000000125,0.0,2.539999999999992,-0.5500000000000003,-9.0,1.9499999999999997,-3.0,1.1900000000000002,8.0,8.0,1.4,-5.0,0.6
0,23,14,0,180.34,77.11,190.5,4.5,36.0,3.65,60.0,1.78,24.0,70.0,0.5,41.0,0,1,0,0,0,0,0.2,14,3,0,185.42,77.11,187.96,2.89,40.0,1.86,63.0,2.13,44.0,58.0,0.2,42.0,0,0,0,1,0,0,0.6,9,11,0,-5.079999999999984,0.0,2.539999999999992,1.6099999999999999,-4.0,1.7899999999999998,-3.0,-0.34999999999999987,-20.0,12.0,0.3,-1.0,-0.39999999999999997
0,17,10,0,175.26,70.31,180.34,2.57,42.0,1.96,62.0,2.95,38.0,63.0,0.2,46.0,0,1,0,0,0,0,0.4,24,14,0,180.34,70.31,190.5,4.14,44.0,4.68,55.0,0.43,50.0,73.0,0.1,40.0,0,1,0,0,0,0,0.8,-7,-4,0,-5.0800000000000125,0.0,-10.159999999999997,-1.5699999999999998,-2.0,-2.7199999999999998,7.0,2.52,-12.0,-10.0,0.1,6.0,-0.4
1,34,17,11,177.8,70.31,180.34,6.38,53.0,3.58,62.0,1.31,42.0,72.0,0.3,39.0,0,1,0,0,0,0,0.6,34,23,1,182.88,70.31,182.88,2.57,36.0,2.57,50.0,3.08,37.0,55.0,1.1,42.0,0,1,0,0,0,0,0.0,0,-6,10,-5.079999999999984,0.0,-2.539999999999992,3.81,17.0,1.0100000000000002,12.0,-1.77,5.0,17.0,-0.8,-3.0,0.6
0,15,12,0,165.1,61.23,167.64,3.37,40.0,3.41,65.0,2.61,45.0,59.0,0.7,43.0,0,1,0,0,0,0,0.2,20,8,0,162.56,56.7,162.56,1.94,43.0,2.24,62.0,3.71,30.0,56.0,0.3,43.0,0,0,0,1,0,0,0.2,-5,4,0,2.539999999999992,4.529999999999994,5.079999999999984,1.4300000000000002,-3.0,1.17,3.0,-1.1,15.0,3.0,0.39999999999999997,0.0,0.0
1,20,12,1,175.26,70.31,177.8,4.17,28.0,4.08,57.0,0.63,38.0,77.0,0.1,42.0,0,1,0,0,0,0,0.4,16,10,0,182.88,70.31,182.88,1.74,34.0,2.5,67.0,2.5,25.0,14.0,2.5,38.0,0,0,0,0,1,0,0.2,4,2,1,-7.6200000000000045,0.0,-5.079999999999984,2.4299999999999997,-6.0,1.58,-10.0,-1.87,13.0,63.0,-2.4,4.0,0.2
1,15,8,1,172.72,70.31,177.8,2.65,41.0,2.31,59.0,2.18,45.0,40.0,0.4,42.0,0,1,0,0,0,0,0.4,12,6,1,175.26,70.31,172.72,3.9,47.0,3.86,51.0,3.09,43.0,27.0,0.9,43.0,0,1,0,0,0,0,0.0,3,2,0,-2.539999999999992,0.0,5.0800000000000125,-1.25,-6.0,-1.5499999999999998,8.0,-0.9099999999999997,2.0,13.0,-0.5,-1.0,0.4
0,10,6,0,167.64,56.7,165.1,1.34,39.0,2.21,66.0,1.42,33.0,35.0,0.7,46.0,0,1,0,0,0,0,0.3333333333333333,9,5,0,165.1,56.7,165.1,3.81,32.0,5.72,59.0,4.21,58.0,75.0,0.0,40.0,0,1,0,0,0,0,0.0,1,1,0,2.539999999999992,0.0,0.0,-2.4699999999999998,7.0,-3.51,7.0,-2.79,-25.0,-40.0,0.7,6.0,0.3333333333333333
1,27,14,1,185.42,92.99,193.04,3.57,50.0,2.79,54.0,2.01,48.0,49.0,0.7,44.0,0,1,0,0,0,0,0.2,16,9,0,187.96,83.91,190.5,4.04,51.0,2.99,62.0,2.75,37.0,58.0,0.2,44.0,0,1,0,0,0,0,0.4,11,5,1,-2.5400000000000205,9.079999999999998,2.539999999999992,-0.4700000000000002,-1.0,-0.20000000000000018,-8.0,-0.7400000000000002,11.0,-9.0,0.49999999999999994,0.0,-0.2
1,23,5,0,187.96,92.99,187.96,2.82,43.0,1.39,71.0,3.37,44.0,80.0,0.4,42.0,0,1,0,0,0,0,0.6,15,10,0,190.5,92.99,190.5,2.27,43.0,3.77,53.0,2.03,22.0,33.0,1.1,53.0,0,1,0,0,0,0,0.2,8,-5,0,-2.539999999999992,0.0,-2.539999999999992,0.5499999999999998,0.0,-2.38,18.0,1.3400000000000003,22.0,47.0,-0.7000000000000001,-11.0,0.39999999999999997
0,8,7,0,180.34,106.59,187.96,2.72,52.0,3.54,59.0,0.0,0.0,76.0,0.2,46.0,0,1,0,0,0,0,0.2,22,5,0,193.04,120.2,205.74,2.47,57.0,2.68,48.0,2.2,47.0,66.0,0.0,48.0,0,1,0,0,0,0,0.6,-14,2,0,-12.699999999999989,-13.61,-17.78,0.25,-5.0,0.8599999999999999,11.0,-2.2,-47.0,10.0,0.2,-2.0,-0.39999999999999997
0,18,7,1,185.42,83.91,187.96,2.21,50.0,2.72,46.0,2.83,50.0,57.0,0.4,46.0,0,0,0,0,1,0,0.5,11,6,0,187.96,92.99,195.58,3.36,42.0,3.44,56.0,1.02,35.0,60.0,0.0,39.0,0,1,0,0,0,0,0.4,7,1,1,-2.5400000000000205,-9.079999999999998,-7.6200000000000045,-1.15,8.0,-0.7199999999999998,-10.0,1.81,15.0,-3.0,0.4,7.0,0.09999999999999998
0,16,13,0,165.1,61.23,182.88,2.9,36.0,3.18,46.0,1.14,23.0,78.0,0.0,45.0,0,1,0,0,0,0,0.0,11,6,1,165.1,61.23,162.56,4.37,43.0,4.93,56.0,0.39,18.0,85.0,0.0,42.0,0,1,0,0,0,0,0.4,5,7,-1,0.0,0.0,20.319999999999993,-1.4700000000000002,-7.0,-1.7499999999999996,-10.0,0.7499999999999999,5.0,-7.0,0.0,3.0,-0.4
1,21,11,2,170.18,61.23,175.26,3.37,37.0,3.27,57.0,1.46,57.0,70.0,0.1,42.0,0,1,0,0,0,0,0.6,21,17,0,167.64,61.23,177.8,4.52,37.0,6.55,59.0,0.18,18.0,60.0,0.2,43.0,0,1,0,0,0,0,0.2,0,-6,2,2.5400000000000205,0.0,-2.5400000000000205,-1.1499999999999995,0.0,-3.28,-2.0,1.28,39.0,10.0,-0.1,-1.0,0.39999999999999997
0,14,4,0,182.88,83.91,187.96,3.52,42.0,3.48,62.0,1.36,36.0,52.0,0.3,47.0,0,0,0,1,0,0,0.6,10,3,0,185.42,83.91,185.42,2.27,40.0,2.78,56.0,1.05,15.0,58.0,1.6,38.0,0,1,0,0,0,0,0.8,4,1,0,-2.539999999999992,0.0,2.5400000000000205,1.25,2.0,0.7000000000000002,6.0,0.31000000000000005,21.0,-6.0,-1.3,9.0,-0.20000000000000007
0,10,4,0,167.64,56.7,175.26,3.69,46.0,4.09,57.0,3.0,45.0,31.0,1.0,42.0,0,1,0,0,0,0,0.0,11,5,0,170.18,56.7,167.64,3.56,51.0,2.16,55.0,3.42,63.0,82.0,0.5,34.0,0,0,0,1,0,0,0.4,-1,-1,0,-2.5400000000000205,0.0,7.6200000000000045,0.1299999999999999,-5.0,1.9299999999999997,2.0,-0.41999999999999993,-18.0,-51.0,0.5,8.0,-0.4
0,15,2,0,175.26,83.91,182.88,1.18,46.0,2.27,56.0,3.0,37.0,66.0,0.3,38.0,0,1,0,0,0,0,0.5,24,6,0,185.42,83.91,195.58,2.98,42.0,2.23,57.0,1.33,39.0,82.0,0.1,36.0,0,0,0,1,0,0,0.4,-9,-4,0,-10.159999999999997,0.0,-12.700000000000017,-1.8,4.0,0.040000000000000036,-1.0,1.67,-2.0,-16.0,0.19999999999999998,2.0,0.09999999999999998
0,8,7,1,177.8,70.31,182.88,1.47,29.0,8.53,29.0,0.0,0.0,100.0,0.0,37.0,0,1,0,0,0,0,0.0,15,6,0,175.26,77.11,182.88,1.81,31.0,3.03,59.0,3.72,52.0,66.0,0.1,38.0,0,1,0,0,0,0,0.4,-7,1,1,2.5400000000000205,-6.799999999999997,0.0,-0.3400000000000001,-2.0,5.5,-30.0,-3.72,-52.0,34.0,-0.1,-1.0,-0.4
0,13,7,11,175.26,70.31,177.8,1.92,32.0,2.64,66.0,2.91,47.0,81.0,0.7,46.0,0,1,0,0,0,0,0.8,22,13,0,182.88,77.11,193.04,4.57,45.0,3.77,52.0,1.05,30.0,41.0,1.3,41.0,0,0,0,1,0,0,0.6,-9,-6,11,-7.6200000000000045,-6.799999999999997,-15.23999999999998,-2.6500000000000004,-13.0,-1.13,14.0,1.86,17.0,40.0,-0.6000000000000001,5.0,0.20000000000000007
1,13,6,0,167.64,61.23,175.26,3.1,44.0,2.56,57.0,1.7,54.0,24.0,0.8,36.0,0,1,0,0,0,0,0.6,1,5,1,170.18,52.16,182.88,2.5,44.0,3.55,64.0,0.75,20.0,0.0,0.8,49.0,0,1,0,0,0,0,0.0,12,1,-1,-2.5400000000000205,9.07,-7.6200000000000045,0.6000000000000001,0.0,-0.9899999999999998,-7.0,0.95,34.0,24.0,0.0,-13.0,0.6
1,6,0,0,180.34,61.23,182.88,1.85,29.0,1.94,58.0,3.38,62.0,100.0,2.0,38.0,0,0,0,0,0,1,1.0,18,8,0,172.72,61.23,175.26,5.58,45.0,4.04,54.0,0.95,38.0,65.0,0.2,40.0,0,1,0,0,0,0,0.8,-12,-8,0,7.6200000000000045,0.0,7.6200000000000045,-3.73,-16.0,-2.1,4.0,2.4299999999999997,24.0,35.0,1.8,-2.0,0.19999999999999996
1,3,5,1,180.34,61.23,185.42,4.83,53.0,4.43,57.0,1.27,36.0,50.0,1.9,39.0,0,1,0,0,0,0,0.3333333333333333,4,4,0,185.42,61.23,182.88,2.27,23.0,8.2,33.0,0.0,0.0,50.0,0.0,46.0,0,0,0,0,0,1,0.4109192890442891,-1,1,1,-5.079999999999984,0.0,2.539999999999992,2.56,30.0,-3.7699999999999996,24.0,1.27,36.0,0.0,1.9,-7.0,-0.07758595571095578
0,25,21,0,170.18,56.7,175.26,3.35,30.0,5.7,51.0,1.35,23.0,30.0,0.1,43.0,0,1,0,0,0,0,0.2,16,10,0,170.18,61.23,170.18,4.1,49.0,3.32,61.0,0.83,27.0,62.0,0.6,37.0,0,1,0,0,0,0,0.8,9,11,0,0.0,-4.529999999999994,5.079999999999984,-0.7499999999999996,-19.0,2.3800000000000003,-10.0,0.5200000000000001,-4.0,-32.0,-0.5,6.0,-0.6000000000000001
1,12,6,1,172.72,65.77,172.72,3.25,45.0,4.91,50.0,0.7,28.0,86.0,0.0,43.0,0,1,0,0,0,0,0.4,12,8,11,172.72,65.77,180.34,4.11,44.0,3.19,66.0,1.85,36.0,63.0,0.3,42.0,0,1,0,0,0,0,0.4,0,-2,-10,0.0,0.0,-7.6200000000000045,-0.8600000000000003,1.0,1.7200000000000002,-16.0,-1.1500000000000001,-8.0,23.0,-0.3,1.0,0.0
0,28,12,11,167.64,61.23,170.18,1.71,38.0,2.08,50.0,2.73,30.0,29.0,1.8,41.0,0,1,0,0,0,0,0.6,22,8,1,175.26,65.77,175.26,1.91,54.0,2.31,58.0,2.97,46.0,33.0,0.5,43.0,0,1,0,0,0,0,0.3333333333333333,6,4,10,-7.6200000000000045,-4.539999999999999,-5.079999999999984,-0.19999999999999996,-16.0,-0.22999999999999998,-8.0,-0.2400000000000002,-16.0,-4.0,1.3,-2.0,0.26666666666666666
1,14,4,0,187.96,120.2,190.5,2.08,46.0,1.52,59.0,1.83,41.0,66.0,0.1,39.0,0,1,0,0,0,0,0.6,13,10,1,195.58,113.4,195.58,3.05,39.0,3.33,54.0,0.29,28.0,70.0,0.1,42.0,0,0,0,1,0,0,0.4,1,-6,-1,-7.6200000000000045,6.799999999999997,-5.0800000000000125,-0.9699999999999998,7.0,-1.81,5.0,1.54,13.0,-4.0,0.0,-3.0,0.19999999999999996
1,12,6,0,177.8,77.11,187.96,4.24,32.0,4.02,60.0,0.14,33.0,68.0,0.0,38.0,0,1,0,0,0,0,0.4,29,15,1,172.72,70.31,177.8,4.48,41.0,4.33,53.0,0.61,16.0,58.0,0.1,37.0,0,0,0,1,0,0,0.6,-17,-9,-1,5.0800000000000125,6.799999999999997,10.159999999999997,-0.2400000000000002,-9.0,-0.3100000000000005,7.0,-0.47,17.0,10.0,-0.1,1.0,-0.19999999999999996
1,11,5,0,162.56,56.7,162.56,1.99,36.0,2.96,55.0,1.06,33.0,40.0,2.1,41.0,0,1,0,0,0,0,0.3333333333333333,10,8,0,165.1,56.7,172.72,2.88,39.0,3.65,58.0,0.28,22.0,72.0,0.4,36.0,0,1,0,0,0,0,0.2,1,-3,0,-2.539999999999992,0.0,-10.159999999999997,-0.8899999999999999,-3.0,-0.69,-3.0,0.78,11.0,-32.0,1.7000000000000002,5.0,0.1333333333333333
1,26,2,0,180.34,83.91,193.04,3.78,53.0,1.4,72.0,4.16,74.0,83.0,1.1,44.0,0,1,0,0,0,0,0.8,18,8,0,175.26,83.91,175.26,3.49,45.0,3.99,53.0,3.83,46.0,63.0,0.3,42.0,0,0,0,1,0,0,0.4,8,-6,0,5.0800000000000125,0.0,17.78,0.2899999999999996,8.0,-2.5900000000000003,19.0,0.33000000000000007,28.0,20.0,0.8,2.0,0.4
1,19,8,1,182.88,92.99,190.5,2.14,37.0,2.42,63.0,2.98,44.0,73.0,0.0,46.0,0,1,0,0,0,0,0.8,29,15,1,185.42,92.99,185.42,3.08,43.0,1.1,62.0,3.81,59.0,66.0,0.4,49.0,0,0,0,1,0,0,0.6,-10,-7,0,-2.539999999999992,0.0,5.0800000000000125,-0.94,-6.0,1.3199999999999998,1.0,-0.8300000000000001,-15.0,7.0,-0.4,-3.0,0.20000000000000007
0,19,4,0,182.88,77.11,193.04,3.75,42.0,2.8,62.0,1.77,47.0,88.0,0.4,36.0,0,1,0,0,0,0,0.6,30,16,1,180.34,77.11,187.96,3.85,47.0,4.67,59.0,0.65,64.0,65.0,0.0,44.0,0,0,0,1,0,0,0.2,-11,-12,-1,2.539999999999992,0.0,5.079999999999984,-0.10000000000000009,-5.0,-1.87,3.0,1.12,-17.0,23.0,0.4,-8.0,0.39999999999999997
0,17,11,0,177.8,77.11,185.42,1.79,36.0,2.27,63.0,2.46,48.0,64.0,0.4,48.0,0,1,0,0,0,0,0.8,19,7,1,175.26,77.11,187.96,2.36,48.0,2.76,54.0,1.06,40.0,87.0,0.4,44.0,0,1,0,0,0,0,0.4,-2,4,-1,2.5400000000000205,0.0,-2.5400000000000205,-0.5699999999999998,-12.0,-0.48999999999999977,9.0,1.4,8.0,-23.0,0.0,4.0,0.4
0,22,14,1,170.18,56.7,167.64,3.37,44.0,2.65,57.0,3.71,47.0,59.0,1.1,39.0,0,0,0,1,0,0,0.4,15,6,0,162.56,56.7,165.1,2.85,42.0,3.09,52.0,2.51,36.0,65.0,0.3,40.0,0,1,0,0,0,0,0.4,7,8,1,7.6200000000000045,0.0,2.539999999999992,0.52,2.0,-0.43999999999999995,5.0,1.2000000000000002,11.0,-6.0,0.8,-1.0,0.0
1,36,17,2,185.42,70.31,185.42,4.41,46.0,4.48,53.0,1.16,33.0,73.0,1.2,43.0,0,1,0,0,0,0,0.4,18,9,1,177.8,70.31,177.8,5.33,39.0,3.54,61.0,1.82,33.0,79.0,1.0,44.0,0,0,0,1,0,0,0.8,18,8,1,7.619999999999976,0.0,7.619999999999976,-0.9199999999999999,7.0,0.9400000000000004,-8.0,-0.6600000000000001,0.0,-6.0,0.19999999999999996,-1.0,-0.4
0,27,16,1,185.42,92.99,195.58,3.31,48.0,3.71,42.0,1.96,47.0,59.0,1.0,45.0,0,1,0,0,0,0,0.6,28,9,0,185.42,83.91,198.12,2.13,40.0,2.99,52.0,2.1,27.0,30.0,1.1,44.0,0,1,0,0,0,0,0.8,-1,7,1,0.0,9.079999999999998,-2.539999999999992,1.1800000000000002,8.0,0.7199999999999998,-10.0,-0.14000000000000012,20.0,29.0,-0.10000000000000009,1.0,-0.20000000000000007
0,51,18,11,182.88,77.11,185.42,2.32,49.0,2.14,56.0,1.7,23.0,61.0,0.1,45.0,0,0,0,1,0,0,0.4,19,9,0,175.26,77.11,180.34,3.8,41.0,2.17,62.0,2.53,48.0,63.0,0.9,41.0,0,0,0,1,0,0,0.8,32,9,11,7.6200000000000045,0.0,5.079999999999984,-1.48,8.0,-0.029999999999999805,-6.0,-0.8299999999999998,-25.0,-2.0,-0.8,4.0,-0.4
1,17,6,0,172.72,61.23,172.72,3.16,40.0,2.09,66.0,3.16,55.0,69.0,0.2,36.0,0,1,0,0,0,0,0.6,9,5,0,170.18,61.23,175.26,2.57,39.0,3.06,51.0,0.2,100.0,37.0,0.6,41.0,0,1,0,0,0,0,0.2,8,1,0,2.539999999999992,0.0,-2.539999999999992,0.5900000000000003,1.0,-0.9700000000000002,15.0,2.96,-45.0,32.0,-0.39999999999999997,-5.0,0.39999999999999997
1,21,6,0,172.72,70.31,185.42,1.28,42.0,1.56,48.0,2.36,63.0,37.0,2.8,44.0,0,0,0,1,0,0,0.5,23,7,2,175.26,77.11,182.88,0.53,34.0,0.58,66.0,0.0,0.0,20.0,0.0,46.0,0,0,0,1,0,0,0.0,-2,-1,-2,-2.539999999999992,-6.799999999999997,2.539999999999992,0.75,8.0,0.9800000000000001,-18.0,2.36,63.0,17.0,2.8,-2.0,0.5
0,14,6,0,175.26,56.7,177.8,2.43,31.0,3.82,57.0,0.88,45.0,48.0,0.2,39.0,0,1,0,0,0,0,0.0,18,5,0,167.64,56.7,175.26,3.88,37.0,2.91,65.0,0.85,40.0,67.0,0.4,32.0,0,1,0,0,0,0,0.8,-4,1,0,7.6200000000000045,0.0,2.5400000000000205,-1.4499999999999997,-6.0,0.9099999999999997,-8.0,0.030000000000000027,5.0,-19.0,-0.2,7.0,-0.8
0,8,5,0,190.5,92.99,187.96,5.61,59.0,5.44,45.0,1.67,28.0,0.0,1.7,45.0,0,1,0,0,0,0,0.0,17,14,0,190.5,104.33,193.04,4.38,44.0,5.47,55.0,0.45,23.0,83.0,0.0,40.0,0,1,0,0,0,0,0.2,-9,-9,0,0.0,-11.340000000000003,-5.079999999999984,1.2300000000000004,15.0,-0.02999999999999936,-10.0,1.22,5.0,-83.0,1.7,5.0,-0.2
1,26,14,1,182.88,83.91,187.96,1.59,46.0,2.83,50.0,1.02,60.0,53.0,0.6,49.0,0,0,0,1,0,0,0.6,32,15,0,180.34,83.91,187.96,2.44,47.0,2.7,51.0,1.52,52.0,57.0,0.3,55.0,0,1,0,0,0,0,0.6,-6,-1,1,2.539999999999992,0.0,0.0,-0.8499999999999999,-1.0,0.1299999999999999,-1.0,-0.5,8.0,-4.0,0.3,-6.0,0.0
1,13,8,0,185.42,83.91,198.12,1.9,42.0,2.44,53.0,2.69,53.0,84.0,0.5,41.0,0,0,0,1,0,0,0.4,10,6,0,175.26,83.91,185.42,2.23,46.0,3.1,58.0,0.36,7.0,53.0,0.7,43.0,0,1,0,0,0,0,0.4,3,2,0,10.159999999999997,0.0,12.700000000000017,-0.33000000000000007,-4.0,-0.6600000000000001,-5.0,2.33,46.0,31.0,-0.19999999999999996,-2.0,0.0
