event,date,fighter1,fighter2,f1_open,f2_open,f1_close,f2_close,f1_odds,f2_odds,f1_open_ts,f2_open_ts,f1_close_ts,f2_close_ts,f1_history_points,f2_history_points,f1_books,f2_books,matchup_id,source_url
UFC 222: Cyborg vs. Kunitskaya,2018-03-03,C.B. Dollaway,Hector Lombard,-120,-120,-106,-113,-106,-113,2018-02-23T21:06:16+00:00,2018-02-23T21:06:16+00:00,2018-03-04T01:09:08+00:00,2018-03-04T01:09:08+00:00,48,48,0,0,15058,https://www.bestfightodds.com/events/ufc-222-cyborg-vs-kunitskaya-1422
UFC 222: Cyborg vs. Kunitskaya,2018-03-03,Mike Pyle,Zak Ottow,175,-245,278,-337,278,-337,2018-02-23T21:21:06+00:00,2018-02-23T21:21:06+00:00,2018-03-04T00:42:08+00:00,2018-03-04T00:42:08+00:00,36,36,0,0,15446,https://www.bestfightodds.com/events/ufc-222-cyborg-vs-kunitskaya-1422
UFC 222: Cyborg vs. Kunitskaya,2018-03-03,Bryan Caraway,Cody Stamann,-120,-120,-101,-118,-101,-118,2018-02-23T21:27:07+00:00,2018-02-23T21:27:07+00:00,2018-03-04T00:15:08+00:00,2018-03-04T00:15:08+00:00,51,51,0,0,15286,https://www.bestfightodds.com/events/ufc-222-cyborg-vs-kunitskaya-1422
UFC 222: Cyborg vs. Kunitskaya,2018-03-03,Adam Milstead,Jordan Johnson,195,-275,210,-247,210,-247,2018-02-23T21:42:05+00:00,2018-02-23T21:42:05+00:00,2018-03-03T23:42:14+00:00,2018-03-03T23:42:14+00:00,47,47,0,0,15302,https://www.bestfightodds.com/events/ufc-222-cyborg-vs-kunitskaya-1422
UFC 222: Cyborg vs. Kunitskaya,2018-03-03,Andrei Arlovski,Stefan Struve,290,-380,154,-179,154,-179,2018-02-10T15:57:09+00:00,2018-02-10T15:57:09+00:00,2018-03-04T04:00:08+00:00,2018-03-04T04:00:08+00:00,44,44,0,0,15231,https://www.bestfightodds.com/events/ufc-222-cyborg-vs-kunitskaya-1422
UFC Fight Night 126: Cerrone vs. Medeiros,2018-02-18,Donald Cerrone,Yancy Medeiros,-160,120,101,-120,101,-120,2018-02-01T19:42:08+00:00,2018-02-01T19:42:08+00:00,2018-02-19T05:00:07+00:00,2018-02-19T05:00:07+00:00,84,84,0,0,15206,https://www.bestfightodds.com/events/ufc-fight-night-126-cerrone-vs-medeiros-1412
UFC Fight Night 126: Cerrone vs. Medeiros,2018-02-18,Derrick Lewis,Marcin Tybura,-110,-130,-112,-107,-112,-107,2018-02-01T20:00:38+00:00,2018-02-01T20:00:38+00:00,2018-02-19T04:27:05+00:00,2018-02-19T04:27:05+00:00,49,49,0,0,15136,https://www.bestfightodds.com/events/ufc-fight-night-126-cerrone-vs-medeiros-1412
UFC Fight Night 126: Cerrone vs. Medeiros,2018-02-18,Francisco Trinaldo,James Vick,175,-245,173,-205,173,-205,2018-02-10T01:03:45+00:00,2018-02-10T01:03:45+00:00,2018-02-19T03:51:05+00:00,2018-02-19T03:51:05+00:00,54,54,0,0,15241,https://www.bestfightodds.com/events/ufc-fight-night-126-cerrone-vs-medeiros-1412
UFC Fight Night 126: Cerrone vs. Medeiros,2018-02-18,Sage Northcutt,Thibault Gouti,-215,170,-370,307,-370,307,2018-02-13T21:30:07+00:00,2018-02-13T21:30:07+00:00,2018-02-19T02:18:06+00:00,2018-02-19T02:18:06+00:00,44,44,0,0,15201,https://www.bestfightodds.com/events/ufc-fight-night-126-cerrone-vs-medeiros-1412
UFC Fight Night 126: Cerrone vs. Medeiros,2018-02-18,Curtis Millender,Thiago Alves,130,-160,131,-150,131,-150,2018-02-13T21:30:07+00:00,2018-02-13T21:30:07+00:00,2018-02-19T03:24:08+00:00,2018-02-19T03:24:08+00:00,31,31,0,0,15338,https://www.bestfightodds.com/events/ufc-fight-night-126-cerrone-vs-medeiros-1412
UFC Fight Night 126: Cerrone vs. Medeiros,2018-02-18,Diego Ferreira,Jared Gordon,160,-195,155,-177,155,-177,2018-02-13T22:21:07+00:00,2018-02-13T22:21:07+00:00,2018-02-19T01:39:13+00:00,2018-02-19T01:39:13+00:00,69,69,0,0,15244,https://www.bestfightodds.com/events/ufc-fight-night-126-cerrone-vs-medeiros-1412
UFC Fight Night 126: Cerrone vs. Medeiros,2018-02-18,Brian Camozzi,Geoffrey Neal,135,-165,180,-215,180,-215,2018-02-13T22:33:06+00:00,2018-02-13T22:33:06+00:00,2018-02-19T01:06:09+00:00,2018-02-19T01:06:09+00:00,28,28,0,0,15239,https://www.bestfightodds.com/events/ufc-fight-night-126-cerrone-vs-medeiros-1412
UFC Fight Night 126: Cerrone vs. Medeiros,2018-02-18,Joby Sanchez,Roberto Sanchez,-135,105,-146,132,-146,132,2018-02-13T23:06:11+00:00,2018-02-13T23:06:11+00:00,2018-02-19T00:36:10+00:00,2018-02-19T00:36:10+00:00,26,26,0,0,15242,https://www.bestfightodds.com/events/ufc-fight-night-126-cerrone-vs-medeiros-1412
UFC Fight Night 126: Cerrone vs. Medeiros,2018-02-18,Lucie Pudilova,Sarah Moras,-185,155,-148,129,-148,129,2018-02-14T00:00:12+00:00,2018-02-14T00:00:12+00:00,2018-02-19T00:09:06+00:00,2018-02-19T00:09:06+00:00,54,54,0,0,15243,https://www.bestfightodds.com/events/ufc-fight-night-126-cerrone-vs-medeiros-1412
UFC Fight Night 126: Cerrone vs. Medeiros,2018-02-18,Brandon Davis,Steven Peterson,-195,160,-151,132,-151,132,2018-02-14T00:33:07+00:00,2018-02-14T00:33:07+00:00,2018-02-19T02:51:06+00:00,2018-02-19T02:51:06+00:00,53,53,0,0,15455,https://www.bestfightodds.com/events/ufc-fight-night-126-cerrone-vs-medeiros-1412
UFC Fight Night 126: Cerrone vs. Medeiros,2018-02-18,Alex Morono,Josh Burkman,-215,185,-365,303,-365,303,2018-02-14T03:39:09+00:00,2018-02-14T03:39:09+00:00,2018-02-18T23:39:15+00:00,2018-02-18T23:39:15+00:00,30,30,0,0,15442,https://www.bestfightodds.com/events/ufc-fight-night-126-cerrone-vs-medeiros-1412
UFC Fight Night 126: Cerrone vs. Medeiros,2018-02-18,Oskar Piechota,Tim Williams,-255,215,-328,274,-328,274,2018-02-14T03:42:17+00:00,2018-02-14T03:42:17+00:00,2018-02-18T23:12:06+00:00,2018-02-18T23:12:06+00:00,24,24,0,0,15466,https://www.bestfightodds.com/events/ufc-fight-night-126-cerrone-vs-medeiros-1412
UFC 221: Romero vs. Rockhold,2018-02-10,Luke Rockhold,Yoel Romero,150,-190,-185,161,-185,161,2018-01-16T13:09:05+00:00,2018-01-16T13:09:05+00:00,2018-02-11T05:09:11+00:00,2018-02-11T05:09:11+00:00,93,93,0,0,15287,https://www.bestfightodds.com/events/ufc-221-romero-vs-rockhold-1411
UFC 221: Romero vs. Rockhold,2018-02-10,Curtis Blaydes,Mark Hunt,-120,-120,-190,166,-190,166,2018-02-01T18:21:33+00:00,2018-02-01T18:21:33+00:00,2018-02-11T04:33:06+00:00,2018-02-11T04:33:06+00:00,91,91,0,0,15139,https://www.bestfightodds.com/events/ufc-221-romero-vs-rockhold-1411
UFC 221: Romero vs. Rockhold,2018-02-10,Cyril Asker,Tai Tuivasa,150,-190,230,-270,230,-270,2018-02-01T18:39:32+00:00,2018-02-01T18:39:32+00:00,2018-02-11T04:09:10+00:00,2018-02-11T04:09:10+00:00,30,30,0,0,15149,https://www.bestfightodds.com/events/ufc-221-romero-vs-rockhold-1411
UFC 221: Romero vs. Rockhold,2018-02-10,Jake Matthews,Li Jingliang,130,-170,128,-147,128,-147,2018-02-01T18:45:08+00:00,2018-02-01T18:45:08+00:00,2018-02-11T03:39:15+00:00,2018-02-11T03:39:15+00:00,51,51,0,0,15230,https://www.bestfightodds.com/events/ufc-221-romero-vs-rockhold-1411
UFC 221: Romero vs. Rockhold,2018-02-10,Saparbek Safarov,Tyson Pedro,165,-215,250,-300,250,-300,2018-02-01T19:00:33+00:00,2018-02-01T19:00:33+00:00,2018-02-11T03:21:07+00:00,2018-02-11T03:21:07+00:00,39,39,0,0,14967,https://www.bestfightodds.com/events/ufc-221-romero-vs-rockhold-1411
UFC 221: Romero vs. Rockhold,2018-02-10,Damien Brown,Dong Hyun Ma,115,-145,118,-137,118,-137,2018-02-06T21:06:07+00:00,2018-02-06T21:06:07+00:00,2018-02-11T02:42:06+00:00,2018-02-11T02:42:06+00:00,34,34,0,0,15200,https://www.bestfightodds.com/events/ufc-221-romero-vs-rockhold-1411
UFC 221: Romero vs. Rockhold,2018-02-10,Alex Volkanovski,Jeremy Kennedy,-175,145,-195,168,-195,168,2018-02-06T21:15:18+00:00,2018-02-06T21:15:18+00:00,2018-02-11T01:42:08+00:00,2018-02-11T01:42:08+00:00,35,35,0,0,15204,https://www.bestfightodds.com/events/ufc-221-romero-vs-rockhold-1411
UFC 221: Romero vs. Rockhold,2018-02-10,Israel Adesanya,Rob Wilkinson,-325,250,-357,295,-357,295,2018-02-06T21:15:18+00:00,2018-02-06T21:15:18+00:00,2018-02-11T02:15:12+00:00,2018-02-11T02:15:12+00:00,34,34,0,0,15215,https://www.bestfightodds.com/events/ufc-221-romero-vs-rockhold-1411
UFC 221: Romero vs. Rockhold,2018-02-10,Ben Nguyen,Jussier Formiga,125,-155,-108,-111,-108,-111,2018-02-06T23:03:07+00:00,2018-02-06T23:03:07+00:00,2018-02-11T01:09:07+00:00,2018-02-11T01:09:07+00:00,42,42,0,0,14966,https://www.bestfightodds.com/events/ufc-221-romero-vs-rockhold-1411
UFC 221: Romero vs. Rockhold,2018-02-10,Jose Quinonez,Teruto Ishihara,-175,145,-159,139,-159,139,2018-02-06T23:06:16+00:00,2018-02-06T23:06:16+00:00,2018-02-11T00:12:13+00:00,2018-02-11T00:12:13+00:00,52,52,0,0,15199,https://www.bestfightodds.com/events/ufc-221-romero-vs-rockhold-1411
UFC 221: Romero vs. Rockhold,2018-02-10,Mizuto Hirota,Ross Pearson,125,-155,137,-157,137,-157,2018-02-06T23:06:16+00:00,2018-02-06T23:06:16+00:00,2018-02-11T00:42:07+00:00,2018-02-11T00:42:07+00:00,36,36,0,0,15202,https://www.bestfightodds.com/events/ufc-221-romero-vs-rockhold-1411
UFC 221: Romero vs. Rockhold,2018-02-10,Daichi Abe,Luke Jumeau,-160,130,-158,139,-158,139,2018-02-06T23:06:16+00:00,2018-02-06T23:06:16+00:00,2018-02-10T23:42:06+00:00,2018-02-10T23:42:06+00:00,41,41,0,0,15229,https://www.bestfightodds.com/events/ufc-221-romero-vs-rockhold-1411
UFC Fight Night 125: Machida vs. Anders,2018-02-03,Eryk Anders,Lyoto Machida,-300,220,-247,208,-247,208,2018-01-30T05:27:17+00:00,2018-01-30T05:27:17+00:00,2018-02-04T05:54:08+00:00,2018-02-04T05:54:08+00:00,56,56,0,0,15135,https://www.bestfightodds.com/events/ufc-fight-night-125-machida-vs-anders-1418
UFC Fight Night 125: Machida vs. Anders,2018-02-03,Priscila Cachoeira,Valentina Shevchenko,435,-705,675,-1020,675,-1020,2018-01-30T05:27:17+00:00,2018-01-30T05:27:17+00:00,2018-02-04T05:24:21+00:00,2018-02-04T05:24:21+00:00,14,14,0,0,15128,https://www.bestfightodds.com/events/ufc-fight-night-125-machida-vs-anders-1418
UFC Fight Night 125: Machida vs. Anders,2018-02-03,Desmond Green,Michel Prazeres,135,-175,104,-123,104,-123,2018-01-30T05:27:17+00:00,2018-01-30T05:27:17+00:00,2018-02-04T04:48:08+00:00,2018-02-04T04:48:08+00:00,52,52,0,0,15213,https://www.bestfightodds.com/events/ufc-fight-night-125-machida-vs-anders-1418
UFC Fight Night 125: Machida vs. Anders,2018-02-03,Marcelo Golm,Timothy Johnson,-185,145,-171,149,-171,149,2018-01-30T05:30:06+00:00,2018-01-30T05:30:06+00:00,2018-02-04T04:18:07+00:00,2018-02-04T04:18:07+00:00,38,38,0,0,15152,https://www.bestfightodds.com/events/ufc-fight-night-125-machida-vs-anders-1418
UFC Fight Night 125: Machida vs. Anders,2018-02-03,Douglas Silva de Andrade,Marlon Vera,120,-160,165,-190,165,-190,2018-01-30T05:30:06+00:00,2018-01-30T05:30:06+00:00,2018-02-04T03:45:07+00:00,2018-02-04T03:45:07+00:00,59,59,0,0,15238,https://www.bestfightodds.com/events/ufc-fight-night-125-machida-vs-anders-1418
UFC Fight Night 125: Machida vs. Anders,2018-02-03,Anthony Smith,Thiago Santos,170,-230,213,-250,213,-250,2018-01-30T05:30:06+00:00,2018-01-30T05:30:06+00:00,2018-02-04T03:18:08+00:00,2018-02-04T03:18:08+00:00,42,42,0,0,15035,https://www.bestfightodds.com/events/ufc-fight-night-125-machida-vs-anders-1418
UFC Fight Night 125: Machida vs. Anders,2018-02-03,Sergio Moraes,Tim Means,180,-260,169,-197,169,-197,2018-01-30T05:30:06+00:00,2018-01-30T05:30:06+00:00,2018-02-04T02:39:13+00:00,2018-02-04T02:39:13+00:00,29,29,0,0,15237,https://www.bestfightodds.com/events/ufc-fight-night-125-machida-vs-anders-1418
UFC Fight Night 125: Machida vs. Anders,2018-02-03,Alan Patrick,Damir Hadzovic,-215,165,-245,205,-245,205,2018-01-30T05:30:06+00:00,2018-01-30T05:30:06+00:00,2018-02-04T02:06:08+00:00,2018-02-04T02:06:08+00:00,29,29,0,0,15197,https://www.bestfightodds.com/events/ufc-fight-night-125-machida-vs-anders-1418
UFC Fight Night 125: Machida vs. Anders,2018-02-03,Maia Stevenson,Polyana Viana,190,-270,353,-432,353,-432,2018-01-30T05:30:06+00:00,2018-01-30T05:30:06+00:00,2018-02-04T01:33:08+00:00,2018-02-04T01:33:08+00:00,36,36,0,0,15138,https://www.bestfightodds.com/events/ufc-fight-night-125-machida-vs-anders-1418
UFC Fight Night 125: Machida vs. Anders,2018-02-03,Iuri Alcantara,Joe Soto,-125,-115,-122,103,-122,103,2018-01-30T05:30:06+00:00,2018-01-30T05:30:06+00:00,2018-02-04T01:09:08+00:00,2018-02-04T01:09:08+00:00,35,35,0,0,15198,https://www.bestfightodds.com/events/ufc-fight-night-125-machida-vs-anders-1418
UFC Fight Night 125: Machida vs. Anders,2018-02-03,Deiveson Figueiredo,Joseph Morales,-165,125,109,-128,109,-128,2018-01-30T05:30:06+00:00,2018-01-30T05:30:06+00:00,2018-02-04T00:42:10+00:00,2018-02-04T00:42:10+00:00,48,48,0,0,15024,https://www.bestfightodds.com/events/ufc-fight-night-125-machida-vs-anders-1418
UFC on FOX 27: Jacare vs. Brunson 2,2018-01-27,Derek Brunson,Ronaldo Souza,110,-150,-144,124,-144,124,2018-01-15T16:42:06+00:00,2018-01-15T16:42:06+00:00,2018-01-28T02:57:06+00:00,2018-01-28T02:57:06+00:00,63,63,0,0,15067,https://www.bestfightodds.com/events/ufc-on-fox-27-jacare-vs-brunson-2-1413
UFC on FOX 27: Jacare vs. Brunson 2,2018-01-27,Andre Fili,Dennis Bermudez,150,-190,131,-150,131,-150,2018-01-15T16:42:06+00:00,2018-01-15T16:42:06+00:00,2018-01-28T02:18:10+00:00,2018-01-28T02:18:10+00:00,29,29,0,0,15196,https://www.bestfightodds.com/events/ufc-on-fox-27-jacare-vs-brunson-2-1413
UFC on FOX 27: Jacare vs. Brunson 2,2018-01-27,Gregor Gillespie,Jordan Rinaldi,-405,285,-555,428,-555,428,2018-01-15T16:42:06+00:00,2018-01-15T16:42:06+00:00,2018-01-28T01:54:05+00:00,2018-01-28T01:54:05+00:00,24,24,0,0,15133,https://www.bestfightodds.com/events/ufc-on-fox-27-jacare-vs-brunson-2-1413
UFC on FOX 27: Jacare vs. Brunson 2,2018-01-27,Drew Dober,Frank Camacho,-190,150,-140,121,-140,121,2018-01-15T16:45:09+00:00,2018-01-15T16:45:09+00:00,2018-01-28T01:18:05+00:00,2018-01-28T01:18:05+00:00,37,37,0,0,15284,https://www.bestfightodds.com/events/ufc-on-fox-27-jacare-vs-brunson-2-1413
UFC on FOX 27: Jacare vs. Brunson 2,2018-01-27,Bobby Green,Erik Koch,-160,120,-178,156,-178,156,2018-01-15T16:42:06+00:00,2018-01-15T16:42:06+00:00,2018-01-28T00:39:12+00:00,2018-01-28T00:39:12+00:00,45,45,0,0,15140,https://www.bestfightodds.com/events/ufc-on-fox-27-jacare-vs-brunson-2-1413
UFC on FOX 27: Jacare vs. Brunson 2,2018-01-27,Godofredo Pepey,Mirsad Bektic,375,-565,450,-585,450,-585,2018-01-15T16:42:06+00:00,2018-01-15T16:42:06+00:00,2018-01-28T00:15:05+00:00,2018-01-28T00:15:05+00:00,27,27,0,0,15195,https://www.bestfightodds.com/events/ufc-on-fox-27-jacare-vs-brunson-2-1413
UFC on FOX 27: Jacare vs. Brunson 2,2018-01-27,Katlyn Chookagian,Mara Romero Borella,-165,125,-196,169,-196,169,2018-01-15T16:45:09+00:00,2018-01-15T16:45:09+00:00,2018-01-27T23:48:07+00:00,2018-01-27T23:48:07+00:00,37,37,0,0,15019,https://www.bestfightodds.com/events/ufc-on-fox-27-jacare-vs-brunson-2-1413
UFC on FOX 27: Jacare vs. Brunson 2,2018-01-27,Juliana Lima,Randa Markos,110,-150,138,-157,138,-157,2018-01-15T16:45:09+00:00,2018-01-15T16:45:09+00:00,2018-01-27T23:18:05+00:00,2018-01-27T23:18:05+00:00,25,25,0,0,14985,https://www.bestfightodds.com/events/ufc-on-fox-27-jacare-vs-brunson-2-1413
UFC on FOX 27: Jacare vs. Brunson 2,2018-01-27,Ji Yeon Kim,Justine Kish,170,-230,142,-161,142,-161,2018-01-15T16:45:09+00:00,2018-01-15T16:45:09+00:00,2018-01-27T22:48:06+00:00,2018-01-27T22:48:06+00:00,59,59,0,0,15032,https://www.bestfightodds.com/events/ufc-on-fox-27-jacare-vs-brunson-2-1413
UFC on FOX 27: Jacare vs. Brunson 2,2018-01-27,Joaquim Silva,Vinc Pichel,-150,110,-132,113,-132,113,2018-01-15T16:45:09+00:00,2018-01-15T16:45:09+00:00,2018-01-27T22:15:07+00:00,2018-01-27T22:15:07+00:00,38,38,0,0,15134,https://www.bestfightodds.com/events/ufc-on-fox-27-jacare-vs-brunson-2-1413
UFC on FOX 27: Jacare vs. Brunson 2,2018-01-27,George Sullivan,Niko Price,145,-185,300,-362,300,-362,2018-01-15T16:45:09+00:00,2018-01-15T16:45:09+00:00,2018-01-27T21:39:07+00:00,2018-01-27T21:39:07+00:00,48,48,0,0,15194,https://www.bestfightodds.com/events/ufc-on-fox-27-jacare-vs-brunson-2-1413
UFC on FOX 27: Jacare vs. Brunson 2,2018-01-27,Austin Arnett,Cory Sandhagen,150,-190,169,-196,169,-196,2018-01-25T06:48:27+00:00,2018-01-25T06:48:27+00:00,2018-01-27T21:12:15+00:00,2018-01-27T21:12:15+00:00,13,13,0,0,15355,https://www.bestfightodds.com/events/ufc-on-fox-27-jacare-vs-brunson-2-1413
UFC 220: Miocic vs. Ngannou,2018-01-20,Francis Ngannou,Stipe Miocic,-160,130,-173,151,-173,151,2017-12-05T03:18:32+00:00,2017-12-05T03:18:32+00:00,2018-01-21T05:24:06+00:00,2018-01-21T05:24:06+00:00,97,97,0,0,15088,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406
UFC 220: Miocic vs. Ngannou,2018-01-20,Daniel Cormier,Volkan Oezdemir,-380,260,-342,283,-342,283,2017-12-19T00:48:05+00:00,2017-12-19T00:48:05+00:00,2018-01-21T04:54:08+00:00,2018-01-21T04:54:08+00:00,44,44,0,0,14916,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406
UFC 220: Miocic vs. Ngannou,2018-01-20,Calvin Kattar,Shane Burgos,185,-265,200,-240,200,-240,2018-01-14T03:57:06+00:00,2018-01-14T03:57:06+00:00,2018-01-21T04:18:10+00:00,2018-01-21T04:18:10+00:00,60,60,0,0,14982,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406
UFC 220: Miocic vs. Ngannou,2018-01-20,Francimar Barroso,Gian Villante,165,-215,140,-159,140,-159,2018-01-14T03:57:06+00:00,2018-01-14T03:57:06+00:00,2018-01-21T03:45:06+00:00,2018-01-21T03:45:06+00:00,51,51,0,0,14994,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406
UFC 220: Miocic vs. Ngannou,2018-01-20,Rob Font,Thomas Almeida,135,-175,123,-142,123,-142,2018-01-14T03:57:06+00:00,2018-01-14T03:57:06+00:00,2018-01-21T03:21:05+00:00,2018-01-21T03:21:05+00:00,48,48,0,0,14981,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406
UFC 220: Miocic vs. Ngannou,2018-01-20,Brandon Davis,Kyle Bochniak,-185,145,-140,120,-140,120,2018-01-14T03:57:06+00:00,2018-01-14T03:57:06+00:00,2018-01-21T02:39:07+00:00,2018-01-21T02:39:07+00:00,32,32,0,0,14988,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406
UFC 220: Miocic vs. Ngannou,2018-01-20,Abdul Razak Alhassan,Sabah Homasi,-315,235,-202,174,-202,174,2018-01-14T04:00:13+00:00,2018-01-14T04:00:13+00:00,2018-01-21T02:12:07+00:00,2018-01-21T02:12:07+00:00,41,41,0,0,15089,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406
UFC 220: Miocic vs. Ngannou,2018-01-20,Alexandre Pantoja,Dustin Ortiz,-150,110,112,-132,112,-132,2018-01-14T04:00:13+00:00,2018-01-14T04:00:13+00:00,2018-01-21T01:39:09+00:00,2018-01-21T01:39:09+00:00,61,61,0,0,14986,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406
UFC 220: Miocic vs. Ngannou,2018-01-20,Dan Ige,Julio Arce,140,-180,124,-143,124,-143,2018-01-14T04:00:13+00:00,2018-01-14T04:00:13+00:00,2018-01-21T01:09:09+00:00,2018-01-21T01:09:09+00:00,35,35,0,0,15235,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406
UFC 220: Miocic vs. Ngannou,2018-01-20,Enrique Barzola,Matt Bessette,-215,165,-282,240,-282,240,2018-01-14T04:00:13+00:00,2018-01-14T04:00:13+00:00,2018-01-21T00:42:09+00:00,2018-01-21T00:42:09+00:00,30,30,0,0,15283,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406
UFC 220: Miocic vs. Ngannou,2018-01-20,Gleison Tibau,Islam Makhachev,190,-270,248,-295,248,-295,2018-01-14T03:57:06+00:00,2018-01-14T03:57:06+00:00,2018-01-21T00:12:09+00:00,2018-01-21T00:12:09+00:00,49,49,0,0,14975,https://www.bestfightodds.com/events/ufc-220-miocic-vs-ngannou-1406
UFC Fight Night 124: Stephens vs. Choi,2018-01-14,Doo Ho Choi,Jeremy Stephens,-180,140,-164,145,-164,145,2017-12-19T00:51:05+00:00,2017-12-19T00:51:05+00:00,2018-01-15T05:03:05+00:00,2018-01-15T05:03:05+00:00,63,63,0,0,15087,https://www.bestfightodds.com/events/ufc-fight-night-124-stephens-vs-choi-1408
UFC Fight Night 124: Stephens vs. Choi,2018-01-14,Jessica-Rose Clark,Paige Vanzant,105,-145,104,-123,104,-123,2018-01-07T23:30:07+00:00,2018-01-07T23:30:07+00:00,2018-01-15T04:15:08+00:00,2018-01-15T04:15:08+00:00,45,45,0,0,15031,https://www.bestfightodds.com/events/ufc-fight-night-124-stephens-vs-choi-1408
UFC Fight Night 124: Stephens vs. Choi,2018-01-14,Emil Meek,Kamaru Usman,435,-705,498,-679,498,-679,2017-12-19T00:51:05+00:00,2017-12-19T00:51:05+00:00,2018-01-15T03:48:05+00:00,2018-01-15T03:48:05+00:00,29,29,0,0,14864,https://www.bestfightodds.com/events/ufc-fight-night-124-stephens-vs-choi-1408
UFC Fight Night 124: Stephens vs. Choi,2018-01-14,Darren Elkins,Michael Johnson,125,-165,173,-205,173,-205,2018-01-07T23:30:07+00:00,2018-01-07T23:30:07+00:00,2018-01-15T03:15:06+00:00,2018-01-15T03:15:06+00:00,59,59,0,0,14948,https://www.bestfightodds.com/events/ufc-fight-night-124-stephens-vs-choi-1408
UFC Fight Night 124: Stephens vs. Choi,2018-01-14,Alex White,James Krause,170,-230,149,-169,149,-169,2018-01-07T23:30:07+00:00,2018-01-07T23:30:07+00:00,2018-01-15T02:36:05+00:00,2018-01-15T02:36:05+00:00,41,41,0,0,14947,https://www.bestfightodds.com/events/ufc-fight-night-124-stephens-vs-choi-1408
UFC Fight Night 124: Stephens vs. Choi,2018-01-14,Marco Polo Reyes,Matt Frevola,170,-230,179,-201,179,-201,2018-01-07T23:30:07+00:00,2018-01-07T23:30:07+00:00,2018-01-15T01:57:10+00:00,2018-01-15T01:57:10+00:00,26,26,0,0,14946,https://www.bestfightodds.com/events/ufc-fight-night-124-stephens-vs-choi-1408
UFC Fight Night 124: Stephens vs. Choi,2018-01-14,Irene Aldana,Talita Bernardo,-260,180,-140,120,-140,120,2018-01-07T23:33:06+00:00,2018-01-07T23:33:06+00:00,2018-01-15T01:36:05+00:00,2018-01-15T01:36:05+00:00,49,49,0,0,15100,https://www.bestfightodds.com/events/ufc-fight-night-124-stephens-vs-choi-1408
UFC Fight Night 124: Stephens vs. Choi,2018-01-14,Guido Cannetti,Kyung Ho Kang,220,-300,248,-295,248,-295,2018-01-07T23:33:06+00:00,2018-01-07T23:33:06+00:00,2018-01-15T01:09:11+00:00,2018-01-15T01:09:11+00:00,27,27,0,0,15099,https://www.bestfightodds.com/events/ufc-fight-night-124-stephens-vs-choi-1408
UFC Fight Night 124: Stephens vs. Choi,2018-01-14,Jessica Eye,Kalindra Faria,105,-145,-132,113,-132,113,2018-01-07T23:33:06+00:00,2018-01-07T23:33:06+00:00,2018-01-15T00:39:08+00:00,2018-01-15T00:39:08+00:00,33,33,0,0,14993,https://www.bestfightodds.com/events/ufc-fight-night-124-stephens-vs-choi-1408
UFC Fight Night 124: Stephens vs. Choi,2018-01-14,Danielle Taylor,J.J. Aldrich,-125,-115,108,-127,108,-127,2018-01-07T23:33:06+00:00,2018-01-07T23:33:06+00:00,2018-01-15T00:12:05+00:00,2018-01-15T00:12:05+00:00,52,52,0,0,15040,https://www.bestfightodds.com/events/ufc-fight-night-124-stephens-vs-choi-1408
UFC Fight Night 124: Stephens vs. Choi,2018-01-14,Mads Burnell,Mike Santiago,175,-245,170,-197,170,-197,2018-01-07T23:33:06+00:00,2018-01-07T23:33:06+00:00,2018-01-14T23:42:05+00:00,2018-01-14T23:42:05+00:00,47,47,0,0,15141,https://www.bestfightodds.com/events/ufc-fight-night-124-stephens-vs-choi-1408
UFC 219: Cyborg vs. Holm,2017-12-30,Cristiane Justino,Holly Holm,-400,280,-312,258,-312,258,2017-11-17T23:33:10+00:00,2017-11-17T23:33:10+00:00,2017-12-31T05:36:06+00:00,2017-12-31T05:36:06+00:00,77,77,0,0,14997,https://www.bestfightodds.com/events/ufc-219-cyborg-vs-holm-1387
